CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,Cluster
943910919,94,0,94,0,2,7.85,15,2.95,0,0,0,0,0,0,10,7.01,15.75,34.62,0,0,0,0,3,4.31,0,0,4,8.48,6,13.44,2.5,9.92,3.083,10.14,0,0,0,0,5,3.5,0.5,1.9,0,0,1,4.19,3.925,0.196666667,0,0,0,0.701,2.198095238,0,0,1.436666667,0,2.12,2.24,3.968,3.289004217,3.8,0,0,0.7,0,4.19,4
944641836,85,0,85,0,0,0,0,0,1,12.99,4,16.84,6,22.7,0,0,2,17.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.99,4.21,3.783333333,0,8.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
944868454,79,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389,2.27,0,0,0,0,0,0,0,0,1,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.835475578,0,0,0,1.87,4
945640852,92,0,92,0,0,0,0,0,0,0,1,5.59,0,0,3,10.77,21,103.82,0,0,0,0,0,0,2,15.98,7,13.37,1,4.99,0,0,0,0,0,0,0,0,1,9.07,0,0,1,5.39,0,0,0,0,0,5.59,0,3.59,4.943809524,0,0,0,7.99,1.91,4.99,0,0,0,0,0,9.07,5.39,0,4
946043031,89,0,89,0,1,3.85,1,8.99,2,20.98,0,0,0,0,0,0,1,14.99,0,0,0,0,0,0,5,32.45,0,0,0,0,0,0,1,4.94,0,0,0,0,0,0,0,0,0,0,1,4.99,3.85,8.99,10.49,0,0,0,14.99,0,0,0,6.49,0,0,0,4.94,0,0,0,0,0,4.99,4
946360930,88,0,88,0,9,32.65,0,0,0,0,0,0,8,13.36,0,0,9,21.71,0,0,0,0,0,0,0,0,0,0,0,0,3,17.1,0,0,0,0,0.5,5,0,0,0,0,0,0,0,0,3.627777778,0,0,0,1.67,0,2.412222222,0,0,0,0,0,0,5.7,0,0,0,10,0,0,0,4
946375896,88,0,88,0,5,8.77,0,0,0,0,0,0,0,0,0,0,10,8.41,0,0,0,0,1,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.99,0,0,0,0,1.754,0,0,0,0,0,0.841,0,0,2.24,0,0,0,0,0,6.99,0,0,0,0,0,4
946565496,87,0,87,0,4,5.58,0,0,0,0,0,0,0,0,4,3.6,0,0,0,0,0,0,0,0,0,0,2,49.98,0,0,0,0,0,0,2,18.19,6.056,110.48,0,0,0,0,12,115.52,0,0,1.395,0,0,0,0,0.9,0,0,0,0,0,24.99,0,0,0,0,9.095,18.24306473,0,9.626666667,0,4
946753654,87,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
946864824,85,0,85,0,0,0,0,0,0,0,0,0,3,7.47,0,0,4,87.97,0,0,0,0,0,0,2,6.48,6,20.44,0,0,0,0,0,0,0,0,0,0,0,0,1,12.49,0,0,4,8.76,0,0,0,0,2.49,0,21.9925,0,0,0,3.24,3.406666667,0,0,0,12.49,0,0,0,0,2.19,4
947599312,83,0,83,0,19,76.17,1,1.59,0,0,10,48.9,3.25,19.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6.23,0,0,0,0,4,50.96,1,14.99,0,0,7.125,78.69,0,0,4.008947368,1.59,0,4.89,6.073846154,0,0,0,0,0,0,0,0,2.492,0,0,0,12.74,14.99,11.04421053,0,4
947634069,83,0,83,0,1,5.24,0,0,0,0,16,37.11,0,0,5,6.13,1,1.59,0,0,22,49.34,1,5.99,0,0,1,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24,0,0,2.319375,0,1.226,1.59,0,2.242727273,5.99,0,2.99,0,0,0,0,0,0,0,0,0,4
948303540,80,0,80,0,0,0,1,0.86,0,0,0,0,2,10.5,1,0.99,18,47.15,0,0,0,0,0,0,2,12,0,0,0,0,0.5,0.75,1,4.87,0,0,1.25,17.62,0,0,9,14.87,2,11.68,0,0,0,0.86,0,0,5.25,0.99,2.619444444,0,0,0,6,0,0,1.5,4.87,1.652222222,0,14.096,0,5.84,0,4
948340914,80,0,80,0,29,113.35,0,0,0,0,0,0,0,0,2,2,2,3.09,0,0,0,0,4,2,0,0,0,0,0,0,23.25,151.88,12.278,77.53,0.875,6.82,0,0,0,0,7.972,56.81,0,0,0,0,3.90862069,0,0,0,0,1,1.545,0,0,0.5,0,0,0,6.532473118,6.314546343,7.126191671,7.794285714,0,0,0,0,4
948351671,71,0,71,0,4,10.56,0,0,0,0,0,0,5,22.16,0,0,0,0,0,0,4,11.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,74.71,0,0,0,0,3,44.61,0,0,2.64,0,0,0,4.432,0,0,0,2.995,0,0,0,0,0,0,0,0,5.534074074,0,14.87,0,4
