CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,Cluster
647984475,36,0,40,4,0,0,18,6.61,1,0.97,0,0,0,0,2,1,0,0,3,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367222222,0.97,0,0,0.5,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,5
650800097,68,0,68,0,3,10.05,0,0,0,0,0,0,1.945,7.78,1,5,1,16.79,0,0,0,0,0,0,0,0,0,0,0,0,3.333,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,0,0,0,4,5,16.79,0,0,0,0,0,0,2.493249325,0,0,0,0,0,0,0,5
654162106,37,207,246,2,2,5.26,0,0,0,0,0,0,70.417,417.86,0,0,50.82,214.07,0,0,0,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,5.934078419,0,4.212317985,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,5
687464099,30,209,248,9,0,0,0,0,0,0,23,110.63,0,0,0,0,4.334,17,2,5.98,0,0,0,0,0,0,10,12.2,0,0,0,0,0,0,0,0,0,0,0,0,102.362,81.26,0,0,0,0,0,0,0,4.81,0,0,3.922473466,2.99,0,0,0,1.22,0,0,0,0.79384928,0,0,0,0,0,5
693612491,33,1,41,7,27,126.02,40,44.23,7,56.95,8,12.04,8.333,15.11,15,40.04,33.806,118.38,1,0.75,0,0,1,2.39,0,0,6,10.62,0,0,18.223,80.84,1.278,2.92,52.056,97.8,0,0,4,2,7.333,22.88,0,0,2,1.75,4.667407407,1.10575,8.135714286,1.505,1.813272531,2.669333333,3.501745252,0.75,0,2.39,0,1.77,0,4.436152116,2.284820031,3.120141825,1.878745966,0,0.5,0,0.875,5
705658391,33,0,38,5,1,4.99,9,8.91,0,0,0,0,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99,0.99,0,0,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
755547064,30,158,192,4,0,0,0,0,0,0,0,0,0,0,4,4.7,9.5,28.62,0,0,10,33.6,1,4,2,10.38,0,0,0,0,0,0,6.5,37.33,0,0,1,9.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.175,3.012631579,0,3.36,4,5.19,0,0,0,5.743076923,0,0,9.59,0,0,0,5
813500071,48,0,63,15,0,0,0,0,0,0,0,0,0,0,0,0,2,8.48,0,0,20,74.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.31,0,0,0,0,0,0,4.24,0,3.721,0,0,0,0,0,0,0,0,0,0,0,1.31,5
817951593,52,115,176,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,0,0,15.25,48.01,0,0,2,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.148196721,0,3.142857143,0,0,3.74,5
823051925,19,0,19,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4.99,0,0,3,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.99,0,1.856666667,0,0,0,0,0,0,0,0,0,0,0,0,5
823332945,27,81,116,8,0,0,0,0,0,0,0,0,0,0,0,0,2,2.22,0,0,0,0,0,0,0,2.22E-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.32,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,8.16,0,5
841146095,18,0,21,3,0,0,0,0,0,0,15,50.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.364666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
843685595,40,0,40,0,3,7.1,0,0,0,0,0,0,2.5,17.48,2,2.89,1,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44.2,1,5.99,0,0,0,0,0,0,2.366666667,0,0,0,6.992,1.445,10.17,0,0,0,0,0,0,0,0,0,0,6.314285714,5.99,0,0,5
843720277,43,0,43,0,0,0,0,0,0,0,0,0,11.792,54.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11.48,0,0,0,0,0,0,4.638738128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74,0,5
847594876,33,94,136,9,0,0,3,5.58,0,0,0,0,0,0,3,3,13,76.92,0,0,0,0,8,10.99,6,20.94,0,0,4,13.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,1,5.916923077,0,0,1.37375,3.49,0,3.41,0,0,0,0,0,0,0,0,5
863651634,19,0,19,0,1,1.09,6,26.38,0,0,0,0,3,4.64,1,2.49,16,149.84,0,0,0,0,0,0,4,11.23,0,0,0,0,0.875,6.36,0,0,1,5.27,1,1.99,0,0,0,0,0,0,1,5.99,1.09,4.396666667,0,0,1.546666667,2.49,9.365,0,0,0,2.8075,0,0,7.268571429,0,0,5.27,1.99,0,0,5.99,5
864026752,18,0,18,0,0,0,16,45.23,0,0,0,0,0,0,2,2.11,0,0,0,0,0,0,2,5.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.826875,0,0,0,1.055,0,0,0,2.615,0,0,0,0,0,0,0,0,0,0,0,5
864194386,18,0,18,0,34,126.69,0,0,0,0,5,9.95,14.5,108.78,6,12.91,13.194,42.79,0,0,0,0,0,0,0,0,2,5.38,0,0,2,15.18,1.5,9.74,0,0,3.375,18.54,0,0,0,0,0,0,0,0,3.726176471,0,0,1.99,7.502068966,2.151666667,3.243140822,0,0,0,0,2.69,0,7.59,6.493333333,0,0,5.493333333,0,0,0,5
867074957,18,0,20,2,8,30.4,0,0,0,0,0,0,16.279,60.31,0,0,25.875,157.75,13,33.87,0,0,5,9.79,1,2.99,0,0,1,2.29,0,0,0,0,5,15.98,0,0,1,9.59,0,0,6,64.44,1,10.19,3.8,0,0,0,3.704773021,0,6.096618358,2.605384615,0,1.958,2.99,0,2.29,0,0,0,3.196,0,9.59,10.74,10.19,5
870548641,48,0,66,18,11.75,28.19,20,26.04,9,65.41,0,0,10.417,35.83,2,2.64,10,25.41,1,1,0,0,13,39.77,0,0,2,23.98,3,6.72,3.374,15.9,4.528,19.79,0,0,0,0,0,0,2.833,7.27,0,0,0,0,2.399148936,1.302,7.267777778,0,3.439569934,1.32,2.541,1,0,3.059230769,0,11.99,2.24,4.71250741,4.370583039,2.566184257,0,0,0,0,0,5
871595286,18,0,23,5,5,11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.49,0,0,0,0,0,0,0,0,1.5,13.49,0,0,0,0,2.302,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,8.993333333,0,0,0,0,0,5
882470941,18,0,18,0,9,19.99,65,10.4,0,0,8,21.53,0,0,0,0,16.125,28.32,0,0,4,9.44,4,5.71,0,0,0,0,0,0,9.486,49.49,1.5,7.19,2.625,17.81,0,0,0,0,0.125,0.8,0,0,1,1.24,2.221111111,0.16,0,2.69125,0,0,1.75627907,0,2.36,1.4275,0,0,0,5.217162134,4.793333333,6.4,6.784761905,0,0,0,1.24,5
882558679,20,0,20,0,1,5.99,3,5.97,0,0,0,0,0,0,2,1,2,11.18,3,15.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,1.99,0,0,0,0.5,5.59,5.19,0,0,0,0,0,0,0,0,0,0,0,0,0,5
882846272,18,0,18,0,0,0,0,0,0,0,0,0,1,9.99,1,1.89,5,24.45,3,4.97,12,57.39,0,0,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12.98,0,0,0,0,9.99,1.89,4.89,1.656666667,4.7825,0,1.99,0,0,0,0,0,0,0,0,0,6.49,5
884037771,28,202,239,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,5
908309917,40,0,53,13,3,6.62,0,0,0,0,0,0,3.169,8.84,0,0,0,0,0,0,0,0,0,0,5,7.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.167,24.63,0,0,3,10.98,2.206666667,0,0,0,2.789523509,0,0,0,0,0,1.49,0,0,0,0,4.766789239,0,0,0,0,3.66,5
915077200,18,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.993333333,0,0,0,0,0,0,0,0,0,0,0,5
917157885,18,0,18,0,0,0,0,0,0,0,0,0,7,29.97,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.944,14.7,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,4.281428571,1.99,0,0,0,0,0,0,0,1.643559928,0,0,0,0,0,9.99,0,5
921238663,65,0,65,0,0,0,5,7.55,0,0,0,0,0,0,0,0,1,2.24,1,2.49,0,0,0,0,25,11.05,0,0,1,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.36,0,1.51,0,0,0,0,2.24,2.49,0,0,0.442,0,4.99,0,0,0,0,0,0,0,2.59,5
922979604,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,268.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.399553571,0,0,0,0,0,0,0,0,0,0,0,0,5
923293989,18,0,23,5,0,0,4,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.675,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,5
927557041,18,0,20,2,2,4.38,0,0,0,0,0,0,0,0,0,0,1,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
928906544,18,0,18,0,1,1.42,0,0,0,0,0,0,0,0,0,0,2,3.98,0,0,0,0,0,0,0,0,0,0,0,0,2,13.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,0,0,0,1.99,0,0,0,0,0,0,6.62,0,0,0,0,0,0,0,5
929245991,18,0,18,0,6,17.37,1,2.09,0,0,0,0,0,0,2,3.07,2,2.38,0,0,1,2.24,0,0,0,0,0,0,0,0,0.5,3.75,0,0,0,0,0,0,0,0,0,0,0,0,3,17.97,2.895,2.09,0,0,0,1.535,1.19,0,2.24,0,0,0,0,7.5,0,0,0,0,0,0,5.99,5
929259984,49,0,49,0,0,0,0,0,0,0,3,27.97,0,0,2,9.98,6.75,45.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.323333333,0,4.99,6.813333333,0,0,0,0,0,0,0,3.996,0,0,0,0,0,0,5
934606567,18,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,2,34.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
944270479,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.99,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,0,7.99,0,0,5
944450931,18,0,18,0,22,58.27,0,0,0,0,8,28.59,1,6.49,0,0,13,21.38,0,0,0,0,0,0,0,0,0,0,0,0,20.417,104.84,12.362,24.17,0,0,0,0,0,0,1.5,5.49,0,0,0,0,2.648636364,0,0,3.57375,6.49,0,1.644615385,0,0,0,0,0,0,5.134936573,1.955185245,3.66,0,0,0,0,0,5
944479203,18,0,18,0,3,8.87,0,0,0,0,0,0,0,0,6,7.4,5,17.96,0,0,0,0,0,0,1,2.24,0,0,0,0,0,0,0,0,0,0,2.417,24.17,0,0,0,0,0,0,47,18.78,2.956666667,0,0,0,0,1.233333333,3.592,0,0,0,2.24,0,0,0,0,0,0,10,0,0,0.399574468,5
945895555,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36.73,2,4.78,1,16.01,0,0,0,0,0,0,0,0,1.5,15.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.247142857,2.39,16.01,0,0,0,0,10.19333333,0,0,0,0,0,0,0,5
947028288,38,0,38,0,1,1.44,0,0,0,0,0,0,0.625,1.87,3,4.28,9,18.19,0,0,0,0,0,0,0,0,0,0,0,0,1.125,8.99,0,0,0,0,0,0,0,0,0,0,0,0,1,4.24,1.44,0,0,0,2.992,1.426666667,2.021111111,0,0,0,0,0,0,7.991111111,0,0,0,0,0,0,4.24,5
948334859,35,0,35,0,6,18.2,0,0,0,0,0,0,0,0,0,0,8.5,38.11,0,0,0,0,0,0,0,0,0,0,0,0,8,29.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.033333333,0,0,0,0,0,4.483529412,0,0,0,0,0,0,3.65125,0,0,0,0,0,0,0,5
948419718,68,0,68,0,1,11.99,0,0,1,1.91,0,0,1,2.4,1,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.99,0,0,0,0,0,0,11.99,0,1.91,0,2.4,1.51,0,0,0,0,0,0,0,0,0,0,0,0,12.99,0,0,5
948483631,24,0,24,0,1,3.19,0,0,0,0,0,0,4.167,24.36,1,1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.75,97.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,5.845932325,1.84,0,0,0,0,0,0,0,3.290084034,0,0,0,0,0,0,0,5
948580485,68,0,68,0,0,0,0,0,0,0,0,0,0,0,1,4.29,2,5.98,1,9.99,0,0,0,0,0,0,0,0,2,9.49,0,0,0,0,1.5,11.24,2,26.98,0,0,0,0,1.194,26.31,0,0,0,0,0,0,0,4.29,2.99,9.99,0,0,0,0,4.745,0,0,0,7.493333333,13.49,0,22.03517588,0,5
948699251,68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.98,20.667,73.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,3.544781536,0,0,0,0,5
948704531,69,0,69,0,0,0,0,0,0,0,4,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
948851845,51,0,51,0,0,0,0,0,0,0,0,0,0,0,1,3.75,6,18.35,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,3.058333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
949112056,43,0,43,0,1,5.99,0,0,0,0,0,0,6,24.74,2,1.9,2,22.01,0,0,0,0,0,0,0,0,0,0,0,0,2,7.98,0,0,2.25,15.51,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0,4.123333333,0.95,11.005,0,0,0,0,0,0,3.99,0,0,6.893333333,0,0,0,0,5
949600167,23,0,23,0,8,18.76,0,0,0,0,0,0,0,0,0,0,5.5,25.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.444,11.83,0,0,0,0,2.345,0,0,0,0,0,4.570909091,0,0,0,0,0,0,0,0,4.840425532,0,0,0,0,0,5
956218473,37,112,166,17,8,32.66,0,0,0,0,0,0,0,0,1,1.89,18.917,57.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.792,194.92,0,0,0,0,0,0,0,0,4.0825,0,0,0,0,1.89,3.026907015,0,0,0,0,0,0,0,0,0,0,18.06152706,0,0,0,5
968431163,42,0,56,14,1,2.39,0,0,0,0,0,0,26.612,73.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10.98,0,0,0,0,3,21.6,0,0,2.333,7.93,0,0,0,0,2.39,0,0,0,2.769803096,0,0,0,0,0,0,0,0,4.392,0,3.399057008,0,7.2,0,0,0,5
970120812,50,0,68,18,5,10.35,0,0,0,0,0,0,2,3.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
976125088,42,1,65,22,13,35.79,0,0,2,29.68,0,0,24.083,119.88,3,4.83,1.833,6.76,0,0,0,0,0,0,0,0,0,0,1,6.59,3,21.89,0,0,3,9.77,4,32.4,0,0,0,0,1,11.69,0,0,2.753076923,0,14.84,0,4.97778516,1.61,3.687943262,0,0,0,0,0,6.59,7.296666667,0,0,3.256666667,8.1,0,11.69,0,5
976708958,25,74,105,6,8,35.92,0,0,0,0,0,0,6.222,22.89,2,3.79,11.75,21.67,0,0,0,0,0,0,14,43.81,0,0,1,6.99,3.875,12.96,0,0,0,0,0,0,0,0,5.5,10.07,0,0,0,0,4.49,0,0,0,3.678881389,1.895,1.844255319,0,0,0,3.129285714,0,6.99,3.344516129,0,1.830909091,0,0,0,0,0,5
988540118,32,0,43,11,71,133.48,37,17.25,4,22.51,2,3.98,31.48,125.45,23,38.59,28.039,110.38,7,19.03,60,126.66,11.861,16.59,13,46.3,7,32.65,31,77.4,3.724,23.14,2.5,12.12,2,8.03,0,0,0,0,38.931,115.29,0,0,21,81.92,1.88,0.466216216,5.6275,1.99,3.985069886,1.677826087,3.936659653,2.718571429,2.111,1.398701627,3.561538462,4.664285714,2.496774194,6.213748657,4.848,2.961393234,4.015,0,0,0,3.900952381,5
990897555,29,97,131,5,1,2.8,0,0,0,0,0,0,2.166,11.09,6,4.28,2,3.98,0,0,0,0,0,0,0,0,1,17.01,0,0,0,0,6,37.17,0,0,0,0,0,0,0,0,0,0,1,4.49,2.8,0,0,0,5.120036934,0.713333333,1.99,0,0,0,0,17.01,0,0,6.195,0,0,0,0,0,4.49,5
992486563,47,0,47,0,0,0,0,0,0,0,10,41.25,0,0,2,4.18,0,0,0,0,0,0,2,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.81,4,6.53,0,0,0,4.125,0,2.09,0,0,0,2.99,0,0,0,0,0,0,0,0,0,1.81,1.6325,5
992573808,68,0,68,0,0,0,0,0,0,0,0,0,4.75,17.3,1,1.51,1,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.642105263,1.51,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
992967059,68,0,68,0,1,19.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.99,8,44.1,0,0,0,0,0,0,0,0,0,0,0,0,19.99,0,0,0,0,0,0,0,0,0,0,0,0,14.99,5.5125,0,0,0,0,0,0,5
992990523,69,0,69,0,0,0,0,0,0,0,0,0,0,0,1,1,22,124.03,0,0,0,0,5,13.55,1,3.99,4,17.96,1,4.19,1,10,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.637727273,0,0,2.71,3.99,4.49,4.19,10,0,0,0,9,0,0,0,5
993196039,40,0,40,0,1,1.83,0,0,0,0,0,0,2.975,7.29,0,0,0,0,0,0,0,0,1,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.18,1.83,0,0,0,2.450420168,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,2.59,5
993258433,68,0,68,0,10,34.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
