CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,net_sales,avg,Cluster
264841594,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99,0,0,0,35.97,1.712857143,3
265442244,0,0,42,42,0,0,0,0,0,0,6,17.04,0,0,1,1.1,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.49,0,0,0,0,2,3.38,0,0,0,2.84,0,1.1,8.99,0,0,0,0,0,0,0,0,0,0,0,9.49,0,1.69,40,1.904761905,3
267388197,0,15,28,13,2,6.98,0,0,0,0,1,1.11,1,2.99,0,0,2,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,10,1,3.85,0,0,0,0,0,0,3.49,0,0,1.11,2.99,0,2.39,0,0,0,0,0,0,0,0,0,0,14.99250375,3.85,0,0,29.71,1.414761905,3
269416244,0,0,47,47,1,2.69,0,0,0,0,0,0,0.5,1.5,0,0,15,104.98,0,0,0,0,0,0,0,0,0,0,0,0,3.75,14.03,26,96.29,0,0,0.667,7.2,0,0,0,0,1,3.82,0,0,2.69,0,0,0,3,0,6.998666667,0,0,0,0,0,0,3.741333333,3.703461539,0,0,10.7946027,0,3.82,0,230.51,10.97666667,3
273224618,0,0,49,49,2,4.08,0,0,0,0,4,27.71,2,15.98,0,0,0,0,0,0,1,2.39,0,0,0,0,0,0,0,0,3,13.77,0,0,0,0,0,0,0,0,0,0,1,4.99,0,0,2.04,0,0,6.9275,7.99,0,0,0,2.39,0,0,0,0,4.59,0,0,0,0,0,4.99,0,68.92,3.281904762,3
301120945,0,0,22,22,2,3.18,0,0,0,0,0,0,0,0,0,0,0,0,2,7.98,0,0,0,0,0,0,0,0,6,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59,0,0,0,0,0,0,3.99,0,0,0,0,2.24,0,0,0,0,0,0,0,0,24.6,1.171428571,3
313761611,0,447,494,47,18,27.24,114,65.8,5,89,14,44.35,43.431,141.72,3,5.97,13.167,79.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.847,114.83,0,0,0,0,0,0,0,0,0,0,1.513333333,0.577192983,17.8,3.167857143,3.263106997,1.99,6.043897623,0,0,0,0,0,0,0,0,0,3.203336402,0,0,0,0,568.49,27.07095238,3
317373926,0,215,258,43,6,14.88,0,0,0,0,0,0,0.667,3.19,0,0,2.333,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0.708,1.76,0,0,10.25,37.31,0,0,0,0,0,0,2,10.98,0,0,2.48,0,0,0,4.782608696,0,3.163309044,0,0,0,0,0,0,2.485875706,0,0,3.64,0,0,5.49,0,75.5,3.595238095,3
322728031,0,439,445,6,0,0,0,0,0,0,19,30.02,0,0,0,0,0,0,0,0,0,0,5,11.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,41.97,1.998571429,3
326039625,0,0,42,42,0,0,0,0,0,0,1,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49,0.166190476,3
329203418,0,0,44,44,1,3.99,2,5.94,0,0,36,213.63,0,0,11,27.29,26.944,143.08,17,35.56,16,51.49,0,0,0,0,3,27.27,5,8.77,0,0,4.5,16.69,0,0,0,0,0,0,0,0,0,0,3,4.72,3.99,2.97,0,5.934166667,0,2.480909091,5.310273159,2.091764706,3.218125,0,0,9.09,1.754,0,3.708888889,0,0,0,0,0,1.573333333,538.43,25.63952381,3
334382447,0,0,45,45,9,27.31,0,0,0,0,1,3.74,0,0,9,41.33,24,100.49,4,30.96,1,11.99,1,3.49,0,0,0,0,1,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61.82,3.034444444,0,0,3.74,0,4.592222222,4.187083333,7.74,11.99,3.49,0,0,1.59,0,0,0,0,0,0,0,3.434444444,282.72,13.46285714,3
335340998,0,0,43,43,10,70.01,1,11.99,0,0,0,0,18.222,90.29,0,0,16.528,50.78,0,0,0,0,0,0,0,0,3,17.97,1,7.49,0,0,0,0,4,19.18,12.708,120.17,2,17.74,4,31.16,4,58.22,0,0,7.001,11.99,0,0,4.954999451,0,3.072362052,0,0,0,0,5.99,7.49,0,0,7.79,4.795,9.456248033,8.87,14.555,0,495,23.57142857,3
337197941,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.99,0.475714286,3
345056717,0,0,46,46,21,38.99,8,13.43,2,26.98,3,7.97,1,5.03,6,6.01,6,21.98,9,4.06,0,0,0,0,0,0,0,0,0,0,1.556,8.19,0,0,4,16.78,0,0,2,1.8,0,0,1,5.39,2,5.98,1.856666667,1.67875,13.49,2.656666667,5.03,1.001666667,3.663333333,0.451111111,0,0,0,0,0,5.263496144,0,0,4.195,0,0.9,5.39,2.99,162.59,7.742380952,3
346772825,0,437,487,50,23,93.94,0,0,0,0,19,13.4,38.807,109.22,14,37.29,10.416,59.97,2,4.18,7,24.93,6,16.74,0,0,0,0,10,18.57,6,10.04,1.5,13.5,3.666,10.99,0.5,0.37,0,0,2,2.98,1,5.99,4,9.96,4.084347826,0,0,0.705263158,2.814440694,2.663571429,5.757488479,2.09,3.561428571,2.79,0,0,1.857,1.673333333,9,1.49,2.997817785,0.74,0,5.99,2.49,432.07,20.57476191,3
349673756,0,5,7,2,1,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.99,2.79,0,0,0,0,0,0,0,0,0,0,0,9.99,0,0,0,0,0,0,0,8.99,21.77,1.036666667,3
350937686,0,0,38,38,6,8.3,0,0,0,0,0,0,5.25,33.91,2,3.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.383333333,0,0,0,6.459047619,1.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.39,2.161428571,3
356501163,31,0,79,48,4,7.58,23,32.52,0,0,1,1.52,7.25,26.52,16,14.86,34,155.94,1,3.19,0,0,4,6.34,20,35.48,0,0,0,0,6,25.71,2,9.03,6,53.96,6.875,56.03,16,117.25,12,32.68,0,0,1,2.54,1.895,1.413913044,0,1.52,3.657931035,0.92875,4.586470588,3.19,0,1.585,1.774,0,0,4.285,4.515,2.723333333,8.993333333,8.149818182,7.328125,0,2.54,581.15,27.67380952,3
356591974,0,0,38,38,0,0,0,0,0,0,5,15.15,0,0,4,18.37,3,14.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,4.5925,4.706666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.64,2.268571429,3
357218361,0,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,12,40.6,0,0,0,0,15,17.56,1,1.39,3,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.98,0,0,0,0,0,0,3.383333333,0,0,1.170666667,1.39,1.39,0,0,0,0,0,0,0,0,2.99,69.7,3.319047619,3
357910280,0,0,39,39,5,43.51,0,0,0,0,0,0,14.972,58.4,3,6.15,0,0,0,0,0,0,1,2.05,0,0,5,16.5,0,0,1,1.79,1.5,4.49,0,0,0,0,1,9.99,0,0,0,0,4,8.16,8.702,0,0,0,3.90061448,2.05,0,0,0,2.05,0,3.3,0,1.79,2.993333333,0,0,0,9.99,0,2.04,151.04,7.192380952,3
360702203,0,39,61,22,5,24.45,0,0,0,0,0,0,0,0,0,0,1,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.76,1.179047619,3
362111957,0,0,31,31,15,38.67,0,0,0,0,0,0,2,2.98,1,1.99,9.556,16.29,0,0,1,0.97,2,1.99,0,0,0,0,0,0,4.251,25.8,0,0,0,0,2,13.03,0,0,0,0,0,0,1,2.49,2.578,0,0,0,1.49,1.99,1.704688154,0,0.97,0.995,0,0,0,6.069160198,0,0,0,6.515,0,0,2.49,104.21,4.962380952,3
370329864,0,0,30,30,5,8.16,0,0,0,0,0,0,38.306,69.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833,1.66,0,0,0,0,0,0,0,0,0,0,1.632,0,0,0,1.816686681,0,0,0,0,0,0,0,0,0,0,0,1.992797119,0,0,0,0,79.41,3.781428571,3
372603100,43,448,543,52,1,4.49,0,0,0,0,1,3.29,23.333,76.4,0,0,0,0,1,5.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13.4,0,0,0,0,0,0,1,19.12,2,1.43,4.49,0,0,3.29,3.274332491,0,0,5.77,0,0,0,0,0,0,0,0,3.35,0,0,19.12,0.715,123.9,5.9,3
377603733,0,428,447,19,5,10.65,0,0,0,0,0,0,0,0,0,0,5,16.74,0,0,2,7.48,0,0,0,0,0,0,0,0,3.375,26.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,3.348,0,3.74,0,0,0,0,7.78962963,0,0,0,0,0,0,0,61.16,2.912380952,3
378029268,0,436,467,31,0,0,1,1.99,0,0,0,0,0,0,4,9.28,6,33.94,2,3.58,1,2.49,0,0,14,7.93,0,0,2,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8.67,0,1.99,0,0,0,2.32,5.656666667,1.79,2.49,0,0.566428571,0,1.79,0,0,0,0,0,0,0,0.666923077,71.46,3.402857143,3
379225766,8,455,493,30,1,2.47,0,0,0,0,0,0,0,0,10,10,2,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667,30.88,0,0,0,0,0,0,9.375,10.93,0,0,0,0,2.47,0,0,0,0,1,2.745,0,0,0,0,0,0,0,4.631768412,1.165866667,0,0,0,0,0,59.77,2.846190476,3
380838425,0,0,19,19,0,0,51,118.07,0,0,0,0,0,0,3,4.5,0,0,0,0,0,0,0,0,4,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.315098039,0,0,0,1.5,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,127.01,6.048095238,3
380897215,0,0,48,48,6,17.89,0,0,0,0,4,14.72,14.5,56.69,0,0,11,76.01,0,0,0,0,4,10.87,0,0,0,0,0,0,2,7.99,4,21.98,0,0,3.5,29.85,0,0,0,0,0,0,0,0,2.981666667,0,0,3.68,3.909655172,0,6.91,0,0,2.7175,0,0,0,3.995,5.495,0,0,8.528571429,0,0,0,236,11.23809524,3
381371731,0,0,22,22,0,0,0,0,0,0,3,8.37,1.25,5.99,0,0,4,13.96,0,0,0,0,1,4.99,0,0,0,0,0,0,2.083,12.5,0,0,0,0,1.555,18.34,0,0,0,0,1.111,7.33,0,0,0,0,0,2.79,4.792,0,3.49,0,0,4.99,0,0,0,6.000960154,0,0,0,11.79421222,0,6.597659766,0,71.48,3.403809524,3
381543537,0,3,41,38,6,16.27,0,0,0,0,0,0,1,23.99,0,0,0,0,1,1.52,1,0.8,0,0,0,0,0,0,0,0,0,0,9,62.91,8.875,56.18,5,18.35,0,0,0,0,6,34.42,0,0,2.711666667,0,0,0,23.99,0,0,1.52,0.8,0,0,0,0,0,6.99,0,6.330140845,3.67,0,5.736666667,0,214.44,10.21142857,3
383426426,40,70,166,56,3,16.15,5,5.06,0,0,32,120.94,5.5,41.85,4,13.12,17,55.22,1,12.75,11,43.2,0,0,0,0,0,0,0,0,3,12.98,1,2.24,0,0,0,0,1,9.99,0,0,1,2.76,0,0,5.383333333,1.012,0,3.779375,7.609090909,3.28,3.248235294,12.75,3.927272727,0,0,0,0,4.326666667,2.24,0,0,0,9.99,2.76,0,336.26,16.01238095,3
385088893,0,0,10,10,0,0,1,10.19,0,0,22,71.64,0,0,1,1.29,2.417,11.78,0,0,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.19,0,3.256363636,0,1.29,4.873810509,0,1.99,0,0,0,0,0,0,0,0,0,0,0,0,96.89,4.613809524,3
385800545,0,439,467,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.806,26.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493059411,0,0,0,0,0,0,26.94,1.282857143,3
386105605,0,457,470,13,4,7.89,0,0,0,0,0,0,0,0,2,1.6,1,1,0,0,0,0,0,0,0,0,2,24,0,0,5.875,37.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9725,0,0,0,0,0.8,1,0,0,0,0,12,0,6.466382979,0,0,0,0,0,0,0,72.48,3.451428571,3
386268494,0,0,43,43,4,19.2,3,3.87,0,0,1,5.49,0,0,3,5.4,9,22.44,0,0,0,0,0,0,0,0,0,0,2,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,4.8,1.29,0,5.49,0,1.8,2.493333333,0,0,0,0,0,2.365,0,0,0,0,0,0,0,2.99,64.12,3.053333333,3
386638639,0,0,44,44,23,97.21,0,0,0,0,1,9.99,27,61.64,2,8.98,3,9.07,0,0,0,0,7,9.85,0,0,0,0,0,0,5.125,37.58,0,0,0,0,0,0,0,0,7,8.44,1,5.99,8,15.72,4.226521739,0,0,9.99,2.282962963,4.49,3.023333333,0,0,1.407142857,0,0,0,7.332682927,0,1.205714286,0,0,0,5.99,1.965,264.47,12.59380952,3
388698268,0,0,50,50,3,22.26,18,66.82,3,23.17,11,16.48,0,0,0,0,31,103.3,6,26.2,12,19.1,10,16.24,0,0,18,6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.36,1,2.39,7.42,3.712222222,7.723333333,1.498181818,0,0,3.332258065,4.366666667,1.591666667,1.624,0,0.372777778,0,0,0,0,0,0,0,7.18,2.39,317.03,15.09666667,3
388965550,0,0,49,49,31,98.15,21,63.09,7,78.64,17,32.03,13.75,83.41,4,6.57,26,133.68,0,0,2,8.48,5,11.14,1,1.99,4,11.16,4,14.96,0,0,0,0,0,0,2.583,28.31,34,399.77,0,0,3,24.97,11,50.39,3.166129032,3.004285714,11.23428571,1.884117647,6.066181818,1.6425,5.141538462,0,4.24,2.228,1.99,2.79,3.74,0,0,0,0,10.96012389,11.75794118,8.323333333,4.580909091,1046.74,49.84476191,3
392161329,0,0,8,8,0,0,0,0,0,0,0,0,4.917,42.24,0,0,0,0,0,0,0,0,0,0,0,0,5,57.97,0,0,0,0,0,0,0,0,0,0,1,5.99,0,0,0,0,0,0,0,0,0,0,8.590604027,0,0,0,0,0,0,11.594,0,0,0,0,0,0,5.99,0,0,106.2,5.057142857,3
395494305,0,0,1,1,4,8.9,0,0,0,0,0,0,2,16.98,6,5.1,0,0,0,0,3,10.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.225,0,0,0,8.49,0.85,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,41.66,1.983809524,3
396038242,0,0,38,38,10,30.72,2,5.16,0,0,9,33.2,7.25,47.14,0,0,9.25,14.23,0,0,1,2.49,0,0,1,0.89,0,0,0,0,16.833,80.61,0,0,0,0,0,0,0,0,6.75,26.65,0,0,1,2.24,3.072,2.58,0,3.688888889,6.502068966,0,1.538378378,0,2.49,0,0.89,0,0,4.788807699,0,3.948148148,0,0,0,0,2.24,243.33,11.58714286,3
396294506,0,0,0,0,2,7.56,9,25.39,12,56.75,0,0,0,0,3,0.9,6,19.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,3.78,2.821111111,4.729166667,0,0,0.3,3.173333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,110.47,5.260476191,3
396625121,0,0,45,45,0,0,0,0,0,0,7,18.19,0,0,0,0,0,0,1,12.74,7,12.83,0,0,0,0,2,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.598571429,0,0,0,12.74,1.832857143,0,0,8.4,0,0,0,0,0,0,0,0,0,60.56,2.883809524,3
400106688,0,455,488,33,1,1.79,1,2.39,0,0,4,12.36,0,0,3,3,4,45.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,11.24,0,0,0,0,0,0,0,0,0,0,1.79,2.39,0,3.09,0,1,11.455,0,0,0,0,0,0,0,0,0,7.493333333,0,0,0,0,76.6,3.647619048,3
400319026,0,0,44,44,3.667,12.98,4,6.96,0,0,0,0,11.556,70.01,0,0,0,0,0,0,0,0,0,0,0,0,10,29.4,0,0,0,0,0,0,0,0,6,26.97,0,0,0,0,0,0,0,0,3.539678211,1.74,0,0,6.05832468,0,0,0,0,0,0,2.94,0,0,0,0,0,4.495,0,0,0,146.32,6.967619048,3
401527692,0,0,1,1,0,0,0,0,0,0,17,88.22,2,5.99,0,0,3.125,19.08,0,0,0,0,0,0,0,0,3,3.17,0,0,0,0,0,0,2.5,13.38,2.5,23.11,0,0,13,21.95,0,0,1,5.49,0,0,0,5.189411765,2.995,0,6.1056,0,0,0,0,1.056666667,0,0,0,1.688461539,5.352,9.244,0,0,5.49,180.39,8.59,3
403251820,0,446,503,57,16,127.76,0,0,0,0,7,25.12,3.167,17.45,0,0,9,23.96,0,0,2,2.98,2,3.78,0,0,0,0,0,0,0.555,4.58,2.611,11.2,0,0,7.973,35.19,9,103.2,0,0,2.5,50.61,0,0,7.985,0,0,3.588571429,5.509946321,0,2.662222222,0,1.49,1.89,0,0,0,8.252252252,4.289544236,0,0,4.413646055,11.46666667,20.244,0,405.83,19.3252381,3
409909256,0,460,509,49,19,60.08,1,0.82,0,0,6,16.54,25.583,97.72,6,12.85,9.75,56.82,19,29.7,1,1.99,3.5,7.1,27,51.41,5,18.46,1,4.99,6.208,36.56,3.5,14.98,3.722,21.53,2,16.49,3,20.46,2.708,6.57,1,2.09,7,12.87,3.162105263,0.82,0,2.756666667,3.819724036,2.141666667,5.827692308,1.563157895,1.99,2.028571429,1.904074074,3.692,4.99,5.889175258,4.28,2.426144756,5.784524449,8.245,6.82,2.09,1.838571429,490.03,23.33476191,3
410261929,0,453,471,18,20.625,63.15,0,0,0,0,0,0,0,0,0,0,3,13.47,0,0,0,0,2,3.98,0,0,0,0,0,0,5.5,19.22,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3.061818182,0,0,0,0,0,4.49,0,0,1.99,0,0,0,3.494545455,0,0,0,8,0,0,0,107.82,5.134285714,3
410670905,0,0,2,2,0,0,3,11.97,0,0,0,0,0,0,0,0,9,14.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,0,1.567777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.08,1.241904762,3
414409912,0,0,15,15,4,8.76,0,0,0,0,0,0,0.999,3.48,0,0,3,8.57,0,0,6,21.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0,3.483483484,0,2.856666667,0,3.523333333,0,0,0,0,0,0,0,0,0,0,0,0,41.95,1.997619048,3
416476026,0,0,51,51,2,8.22,24,32.29,4,66.67,47,151.6,0,0,3,6.25,6,37.36,14,43.29,0,0,7,7.16,8,19.67,0,0,1,4.19,0,0,3.625,21.36,0,0,1,6.99,0,0,0,0,0,0,10,12.85,4.11,1.345416667,16.6675,3.225531915,0,2.083333333,6.226666667,3.092142857,0,1.022857143,2.45875,0,4.19,0,5.892413793,0,0,6.99,0,0,1.285,417.9,19.9,3
418628681,0,357,375,18,0,0,5,13.48,0,0,0,0,7,20.96,0,0,0,0,0,0,0,0,2,5.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696,0,0,2.994285714,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,40.38,1.922857143,3
421348608,0,0,4,4,1,0.89,0,0,0,0,0,0,1,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.49,0,0,0.89,0,0,0,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,0,17.37,0.827142857,3
424517126,0,0,44,44,9,25.91,0,0,0,0,0,0,22.278,74.41,1,1.19,2.333,3.88,0,0,0,0,0,0,0,0,0,0,0,0,1,4.72,0,0,8,32.94,2.5,24.98,0,0,0,0,9.667,60.24,0,0,2.878888889,0,0,0,3.340066433,1.19,1.663094728,0,0,0,0,0,0,4.72,0,0,4.1175,9.992,0,6.231509258,0,228.27,10.87,3
425306693,0,0,1,1,3,26.97,0,0,0,0,20,133,0,0,8,35.13,0,0,1,19.99,0,0,1,1.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23.95,0,0,0,0,0,0,8.99,0,0,6.65,0,4.39125,0,19.99,0,1.99,0,0,0,0,0,0,0,0,11.975,0,0,241.03,11.47761905,3
