CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,net_sales,avg,Cluster
226680924,0,0,48,48,21,84.2,12,51.77,7,26.95,5,21.55,1.806,6.75,0,0,26.053,147.06,1,1,2,1.78,0,0,1,3.39,0,0,1,6.99,2,3.98,0,0,10.375,49.21,4,20.66,0,0,1.5,13.54,2,10.48,4,4.36,4.00952381,4.314166667,3.85,4.31,3.737541528,0,5.644647449,1,0.89,0,3.39,0,6.99,1.99,0,9.026666667,4.74313253,5.165,0,5.24,1.09,453.67,21.60333333,1
227766730,0,199,255,56,51.75,80.15,2,1,0,0,29,94,16.791,47.98,18,47.23,26.75,91.26,12,36.07,0,0,3,3.29,5,6.55,3,9.57,2,2.68,15,61.99,0,0,7,40.37,7.75,55.46,2,4.19,2.5,8.98,0,0,1,4.19,1.548792271,0.5,0,3.24137931,2.857483176,2.623888889,3.411588785,3.005833333,0,1.096666667,1.31,3.19,1.34,4.132666667,0,3.592,5.767142857,7.156129032,2.095,0,4.19,594.96,28.33142857,1
228613469,0,430,476,46,0,0,0,0,0,0,0,0,0,0,1,0.89,5,32.81,0,0,0,0,0,0,5,8.79,0,0,2,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,6.562,0,0,0,1.758,0,1.68,0,0,0,0,0,0,0,0,45.85,2.183333333,1
237143581,0,0,34,34,1,1.99,1,7.49,0,0,3,20.48,0,0,4,7.99,21,128.05,0,0,0,0,2,2.98,0,0,15,41.71,0,0,0,0,0,0,0,0,2,19.98,0,0,0,0,0,0,0,0,1.99,7.49,0,6.826666667,0,1.9975,6.097619048,0,0,1.49,0,2.780666667,0,0,0,0,0,9.99,0,0,0,230.67,10.98428571,1
242141281,0,0,39,39,7,31.81,1,5.99,0,0,0,0,1,4.99,2,2.58,0,0,0,0,0,0,0.5,0.75,0,0,0,0,0,0,0,0,0,0,8,25.96,0,0,0,0,0,0,3,22.97,0,0,4.544285714,5.99,0,0,4.99,1.29,0,0,0,1.5,0,0,0,0,0,0,3.245,0,0,7.656666667,0,95.05,4.526190476,1
250454055,0,0,23,23,2,2.28,9,15.65,0,0,0,0,0,0,0,0,7,18.93,0,0,0,0,0,0,0,0,0,0,0,0,2,4.48,1,2.99,0,0,2.5,13.98,0,0,5.25,12.25,0,0,0,0,1.14,1.738888889,0,0,0,0,2.704285714,0,0,0,0,0,0,2.24,2.99,2.333333333,0,5.592,0,0,0,70.56,3.36,1
252260021,0,0,49,49,2,1.79,5,1.49,1,4.79,9,35.91,0.5,3,0,0,9.5,26.74,2,4.88,0,0,0,0,0,0,0,0,1,0.97,0.25,1.95,0,0,1.834,11.66,2.5,17.98,4,3.5,0,0,1,2.99,1,1.79,0.895,0.298,4.79,3.99,6,0,2.814736842,2.44,0,0,0,0,0.97,7.8,0,0,6.357688113,7.192,0.875,2.99,1.79,119.44,5.687619048,1
257948695,0,449,481,32,6,20.95,0,0,0,0,0,0,3,9.57,0,0,1,9.57,1,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11.16,2.333,11.65,0,0,0,0,2,8.99,0,0,3.491666667,0,0,0,3.19,0,9.57,0.79,0,0,0,0,0,0,0,0,2.79,4.99357051,0,4.495,0,72.68,3.460952381,1
261653364,38,439,515,38,9,22.5,13,4.46,1,2.97,3,4.55,3.5,24.64,21,26.35,25,85,4,7.62,0,0,10,18.58,3,7.67,5,7.45,7,17.89,0,0,1.5,4.49,1.5,12.74,0.25,2.75,2,9.34,0,0,0,0,13,9.75,2.5,0.343076923,2.97,1.516666667,7.04,1.254761905,3.4,1.905,0,1.858,2.556666667,1.49,2.555714286,0,2.993333333,0,8.493333333,11,4.67,0,0.75,268.75,12.79761905,1
302314174,0,313,368,55,25.25,52.14,0,0,0,0,3,7.15,6.5,29.34,7,6.67,32,61.06,0,0,1,2.69,0,0,0,0,7,1.08,0,0,61.236,252.64,4.375,26.05,19.347,45.92,0.625,3.74,7,5.62,4.5,11.48,0,0,0,0,2.064950495,0,0,2.383333333,4.513846154,0.952857143,1.908125,0,2.69,0,0,0.154285714,0,4.125677706,5.954285714,2.551111111,2.373494599,5.984,0.802857143,0,0,505.58,24.0752381,1
302915228,0,0,45,45,9.625,107.26,31,61.52,15,149.2,7,18.93,3,22.27,13,30.42,23,124.77,1,0.99,0,0,12,36.89,15,40.26,7,15.61,5,24.29,3,20.88,0,0,0,0,0,0,0,0,0,0,2,11.23,6,17.69,11.1438961,1.984516129,9.946666667,2.704285714,7.423333333,2.34,5.424782609,0.99,0,3.074166667,2.684,2.23,4.858,6.96,0,0,0,0,0,5.615,2.948333333,682.21,32.48619048,1
303569545,0,285,327,42,9,24.71,0,0,0,0,0,0,2.194,10,0,0,3,28.97,0,0,0,0,0,0,0,0,0,0,0,0,2,3.55,0,0,0,0,1,7.5,0,0,0,0,0,0,0,0,2.745555556,0,0,0,4.557885141,0,9.656666667,0,0,0,0,0,0,1.775,0,0,0,7.5,0,0,0,74.73,3.558571429,1
304388952,0,0,47,47,26,60.04,0,0,0,0,6,27.09,133.306,650.62,6,16.94,83.903,323.89,0,0,0,0,8,16.04,10,68.09,4,12.62,3,13.05,2.611,6.16,0,0,25.708,79.53,0,0,3,32.31,0,0,6,33.44,2,1.18,2.309230769,0,0,4.515,4.880650533,2.823333333,3.86029105,0,0,2.005,6.809,3.155,4.35,2.35924933,0,0,3.093589544,0,10.77,5.573333333,0.59,1341,63.85714286,1
305621567,0,71,77,6,1,1.34,0,0,0,0,0,0,0,0,0,0,18,33.68,0,0,0,0,4,11.96,6,19.94,0,0,0,0,0,0,0,0,2.5,7.49,3.931,19.22,0,0,0.333,4.24,1,10.49,5,18.95,1.34,0,0,0,0,0,1.871111111,0,0,2.99,3.323333333,0,0,0,0,12.73273273,2.996,4.889341135,0,10.49,3.79,127.31,6.062380952,1
319893129,0,0,49,49,52,123.37,5,20.95,0,0,4,18.46,129.763,595.84,4,4,10.333,57.07,19,31.49,0,0,4,8.96,21,15.1,0,0,0,0,2.625,13.1,15.86,50.64,20.749,77.14,0,0,1,7.49,0,0,13,202.3,2,2.86,2.3725,4.19,0,4.615,4.591755739,1,5.52308139,1.657368421,0,2.24,0.719047619,0,0,4.990476191,3.192938209,0,3.717769531,0,7.49,15.56153846,1.43,1228.77,58.51285714,1
330664764,0,0,54,54,4,44.21,4,14.59,2,21.98,10,47.32,0,0,3,8.57,6,12.84,0,0,0,0,0,0,7,13.17,0,0,0,0,0,0,0,0,1,3.49,3,6.69,0,0,0,0,1,20.99,0,0,11.0525,3.6475,10.99,4.732,0,2.856666667,2.14,0,0,0,1.881428571,0,0,0,0,0,3.49,2.23,0,20.99,0,193.85,9.230952381,1
336686472,0,445,477,32,3,4.57,0,0,0,0,6,15.65,6.5,23.81,3,12.99,12,29.15,0,0,0,0,4,5.41,2,11.98,7,18.42,0,0,3.75,17.9,2.833,12.47,9.861,38.47,0.5,3,5,19.06,0,0,0,0,0,0,1.523333333,0,0,2.608333333,3.663076923,4.33,2.429166667,0,0,1.3525,5.99,2.631428571,0,4.773333333,4.401694317,0,3.901227056,6,3.812,0,0,212.88,10.13714286,1
346246341,70,2,132,60,120,359.48,1,1,0,0,0,0,27,54.35,0,0,58,244.76,0,0,0,0,2,6.36,0,0,0,0,0,0,299,488.05,2,5.98,0,0,432,167.62,0,0,0,0,0,0,0,0,2.995666667,1,0,0,2.012962963,0,4.22,0,0,3.18,0,0,0,1.632274248,2.99,0,0,0.388009259,0,0,0,1327.6,63.21904762,1
349050039,0,0,45,45,1,3.99,1,2.39,0,0,0,0,0,0,0,0,15,37.07,0,0,0,0,0,0,1,1.49,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16.98,0,0,3.99,2.39,0,0,0,0,2.471333333,0,0,0,1.49,14,0,0,0,0,0,0,0,8.49,0,75.92,3.615238095,1
360327829,27,31,85,27,1,2.21,3,22.37,0,0,5,8.81,26.486,100.95,3,2.97,36.029,130.14,2,2.19,0,0,4,9.29,0,0,35,45.76,6,13.02,3,7.18,0,0,9.75,44.91,0,0,0,0,0,0,0,0,0,0,2.21,7.456666667,0,1.762,3.811447557,0.99,3.612090261,1.095,0,2.3225,0,1.307428571,2.17,2.393333333,0,0,4.606153846,0,0,0,0,389.8,18.56190476,1
361626260,0,0,50,50,26.5,93.72,0,0,0,0,32,15.34,6,35.98,0,0,4.1,19.57,0,0,0,0,0,0,0,0,0,0,0,0,12,39,0.75,1.68,0,0,0,0,0,0,0,0,0,0,1,9.99,3.536603774,0,0,0.479375,5.996666667,0,4.773170732,0,0,0,0,0,0,3.25,2.24,0,0,0,0,0,9.99,215.28,10.25142857,1
367146065,0,0,5,5,6,22.52,1,3.49,0,0,0,0,3.39,16.92,6,8.26,9.834,73.34,0,0,0,0,0,0,1,14.49,3,4.17,0,0,20.097,116.07,1,14,0,0,4.778,54.56,0,0,0,0,0,0,2,8.98,3.753333333,3.49,0,0,4.991150443,1.376666667,7.457799471,0,0,0,14.49,1.39,0,5.775488879,14,0,0,11.41900377,0,0,4.49,336.8,16.03809524,1
369314752,0,0,12,12,1,1.97,0,0,0,0,0,0,7.166,28.02,0,0,3.25,9.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,6.72,0,0,1,11.37,0,0,1,15.39,0,0,1.97,0,0,0,3.910131175,0,2.836923077,0,0,0,0,0,0,0,0,0,2.986666667,0,11.37,15.39,0,72.69,3.461428571,1
369992284,0,0,47,47,14,30.86,4,8.41,0,0,0,0,6.5,35.11,7,14.08,13.167,47.54,0,0,1,8.99,1,1.5,0,0,0,0,4,13.52,8,40.06,6,30.56,0,0,2.75,12.55,0,0,0,0,0,0,0,0,2.204285714,2.1025,0,0,5.401538462,2.011428571,3.610541505,0,8.99,1.5,0,0,3.38,5.0075,5.093333333,0,0,4.563636364,0,0,0,243.18,11.58,1
370758823,0,60,89,29,16,47.84,0,0,0,0,0,0,0.25,1.2,0,0,3,6.68,0,0,0,0,1,2.49,5,1.99,0,0,0,0,8,36.19,6.028,24.34,1.416,8.75,6.833,22.5,0,0,0,0,6,23.94,6,11.94,2.99,0,0,0,4.8,0,2.226666667,0,0,2.49,0.398,0,0,4.52375,4.03782349,0,6.179378531,3.292843553,0,3.99,1.99,187.86,8.945714286,1
376942652,0,0,44,44,4,5.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.79,0,0,0,0,0,0,0.806,2.56,0,0,0,0,0,0,0.389,2.33,0,0,1.415,0,0,0,0,0,0,0,0,0,0,1.79,0,0,0,0,3.17617866,0,0,5.989717224,0,12.34,0.587619048,1
381394477,0,0,43,43,4,15.78,0,0,0,0,0,0,0,0,0,0,8.667,34.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,0,1,5.99,0,0,0,0,0,0,0,0,3.945,0,0,0,0,0,4.009461175,0,0,0,0,0,0,0,6,0,0,5.99,0,0,0,59.52,2.834285714,1
381709088,0,6,53,47,28.5,84.64,3,10.47,0,0,0,0,1.875,60.01,2,4.99,3,16.97,1,1.68,1,11.89,0,0,0,0,0,0,0,0,4.25,14.22,0,0,0,0,3.375,27.32,0,0,0,0,6,36.14,1,2.49,2.969824561,3.49,0,0,32.00533333,2.495,5.656666667,1.68,11.89,0,0,0,0,3.345882353,0,0,0,8.094814815,0,6.023333333,2.49,270.82,12.89619048,1
383203965,0,75,80,5,0,0,0,0,0,0,0,0,0,0,0,0,2,3.79,0,0,0,0,0,0,0,0,7,11.33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.895,0,0,0,0,1.618571429,0,0,0,0,0,0,1,0,0,16.12,0.767619048,1
385570023,0,8,8,0,2,8.78,0,0,0,0,0,0,2,13.98,0,0,0,0,0,0,0,0,1,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,3,0,0,0,0,4.39,0,0,0,6.99,0,0,0,0,3.49,0,0,0,0,0,8,0,0,0,0,0,29.25,1.392857143,1
386790083,0,437,484,47,8,15.39,0,0,0,0,0,0,0,0,1,0.9,35.001,172.16,0,0,0,0,2,3.57,0,0,0,0,0,0,1,2.8,35.278,126.22,1.056,3.42,3.167,14.53,1,4.19,0.972,7.28,0,0,0,0,1.92375,0,0,0,0,0.9,4.918716608,0,0,1.785,0,0,0,2.8,3.577867226,7.489711934,3.238636364,4.587938112,4.19,0,0,350.46,16.68857143,1
387396211,0,0,52,52,28,112.26,2,10.21,0,0,33,102.15,34.109,228.81,33,60.61,81.612,300.33,7,13.85,1,1.96,10.5,10.76,14,30.81,13,26.35,0,0,13.833,69.69,0,0,8,30.14,5.473,57.73,4,13.41,0.5,3.12,4,17.88,6,7.8,4.009285714,5.105,0,3.095454546,6.708200182,1.836666667,3.679973533,1.978571429,1.96,1.024761905,2.200714286,2.026923077,0,5.037952722,0,6.24,3.7675,10.54814544,3.3525,4.47,1.3,1097.87,52.27952381,1
391523214,0,0,49,49,86.5,210.46,1,1.77,0,0,3,20.97,62.036,209.17,10,30.48,42.11,186.21,0,0,7,27.51,2,1.6,1,1.85,0,0,2,3.25,0.5,3.25,1,10.19,9.001,21.23,96.5,348.55,28,258.17,0,0,62,516.38,0,0,2.433063584,1.77,0,6.99,3.371751886,3.048,4.421990026,0,3.93,0.8,1.85,0,1.625,6.5,10.19,0,2.358626819,3.611917098,9.220357143,8.328709677,0,1851.04,88.14476191,1
394178404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3.39,0,0,0,0,2.417,4.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.39,0,0,1.774927596,0,0,0,0,0,0,0,0,0,0,0,9.68,0.460952381,1
394223846,0,0,1,1,0,0,0,0,0,0,0,0,8.5,42.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.14,0,0,2.5,7.23,0,0,0,0,0,0,0,0,4.995294118,0,0,0,0,0,0,0,0,0,0,2.892,0,4.186666667,0,0,0,52.83,2.515714286,1
395724123,0,220,267,47,11.5,34.99,0,0,0,0,0,0,1,4.19,8,14.76,12,48.44,12,23.64,0,0,3,5.76,0,0,18,107.81,4,12.58,0,0,5.333,23.45,0,0,5,52.46,0,0,0,0,0,0,3,17.47,3.042608696,0,0,0,4.19,1.845,4.036666667,1.97,0,1.92,0,5.989444444,3.145,0,4.397149822,0,0,10.492,0,0,5.823333333,345.55,16.45476191,1
396164014,0,0,48,48,3,12.07,0,0,0,0,0,0,47.098,203.3,0,0,25.736,72.11,3,2.16,1,0.89,4,2.25,0,0,13,4.01,1,2.99,1.444,3.05,5.5,19.85,21.848,102.41,2.667,6.4,0,0,3,14.55,0,0,14,21.3,4.023333333,0,0,0,4.316531488,0,2.801911719,0.72,0.89,0.5625,0,0.308461539,2.99,2.112188366,3.609090909,4.85,4.687385573,2.399700038,0,0,1.521428571,467.34,22.25428571,1
397836719,0,0,46,46,4,23.53,4,3.76,0,0,0,0,3.194,17.09,3,6.82,9,42.1,0,0,0,0,0,0,0,0,0,0,2,9.98,0,0,0,0,7.75,35.8,0,0,0,0,1,2.49,3,15.63,2,7.98,5.8825,0.94,0,0,5.350657483,2.273333333,4.677777778,0,0,0,0,0,4.99,0,0,2.49,4.619354839,0,0,5.21,3.99,165.18,7.865714286,1
400507190,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,7,47.93,0,0,0,0,0,0,0,0,4,28.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.847142857,0,0,0,0,7.24,0,0,0,0,0,0,0,0,0,76.89,3.661428571,1
402646483,0,0,30,30,3,28.37,0,0,0,0,18,50.42,12.659,73.44,0,0,7,20.65,0,0,9,21.52,1,3.59,0,0,0,0,0,0,0,0,8.083,26,16.375,37.96,0,0,0,0,13.875,13.84,2,220,0,0,9.456666667,0,0,2.801111111,5.801406114,0,2.95,0,2.391111111,3.59,0,0,0,0,3.21662749,0.997477478,2.318167939,0,0,110,0,495.79,23.60904762,1
402766745,0,0,13,13,1,2.99,0,0,0,0,0,0,1,6,0,0,4.67,23.73,1,6.49,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,6,0,5.08137045,6.49,0,0.5,0,0,0,0,0,0,0,0,0,0,0,41.21,1.962380952,1
402856645,18,0,66,48,24,119.71,0,0,0,0,24,92.97,74.946,249.86,4,8.06,12,37.3,0,0,16,43.34,9,17.42,1,8.99,4,5.96,5,10.03,14.417,86.63,2,7.98,0,0,0,0,9,87.96,5,6.11,2,34.48,1,1.99,4.987916667,0,0,3.87375,3.333867051,2.015,3.108333333,0,2.70875,1.935555556,8.99,1.49,2.006,6.008878407,3.99,1.222,0,0,9.773333333,17.24,1.99,818.79,38.99,1
403077407,0,440,487,47,4,9.36,2,1.54,0,0,0,0,16.375,76.49,0,0,15,47.02,1,1.04,0,0,2,5.38,0,0,0,0,0,0,2.75,10.3,0,0,0,0,0,0,3,20.97,0,0,0,0,0,0,2.34,0.77,0,0,4.671145038,0,3.134666667,1.04,0,2.69,0,0,0,3.745454546,0,0,0,0,6.99,0,0,172.1,8.195238095,1
411896061,0,54,74,20,8,171.2,126,258.44,39,569.18,34,17.73,7.5,43.53,3,5.7,12,59.93,1,5.38,0,0,3,14.97,0,0,0,0,0,0,0,0,0,0,0,0,3.5,43.47,0,0,0,0,1,10.79,3,14.17,21.4,2.051111111,14.59435897,0.521470588,5.804,1.9,4.994166667,5.38,0,4.99,0,0,0,0,0,0,0,12.42,0,10.79,4.723333333,1214.49,57.83285714,1
412472532,0,454,467,13,2,3.8,5,9.28,0,0,0,0,3.5,23.38,0,0,10,94,2,3.48,0,0,3,9.78,2,8.48,5,21.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26.9,1.9,1.856,0,0,6.68,0,9.4,1.74,0,3.26,4.24,4.35,0,0,0,0,0,0,0,0,4.483333333,200.85,9.564285714,1
413002114,0,141,169,28,0,0,4,20.96,0,0,0,0,0,0,7,6.98,10,63.98,0,0,0,0,0,0,13,31.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.95,0,5.24,0,0,0,0.997142857,6.398,0,0,0,2.420769231,0,0,0,0,0,0,0,0,0,1.39,130.34,6.206666667,1
416994788,0,0,16,16,9,15.93,0,0,0,0,0,0,5.5,10.97,0,0,4,19.86,0,0,0,0,0,0,0,0,0,0,0,0,2.5,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,1.994545455,0,4.965,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,57.26,2.726666667,1
417079886,0,0,41,41,4,22.96,1,0.74,0,0,1,3.49,0,0,5,5.09,1,4.49,0,0,1,2.49,1,1.29,0,0,0,0,0,0,0.625,3.74,0,0,15.056,60.6,0,0,0,0,0.25,1.04,0.25,1.65,0,0,5.74,0.74,0,3.49,0,1.018,4.49,0,2.49,1.29,0,0,0,5.984,0,4.16,4.024973433,0,0,6.6,0,107.58,5.122857143,1
418688271,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,7.25,0.345238095,1
419732300,0,0,47,47,61,148.4,2,5.38,0,0,10,17.77,0,0,0,0,19,108.85,1,1.79,0,0,3,5.47,2,3.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.28,2.432786885,2.69,0,1.777,0,0,5.728947368,1.79,0,1.823333333,1.54,0,0,0,0,0,0,0,0,0,2.14,295.02,14.04857143,1
421583188,0,149,176,27,4,7.16,47,49.83,0,0,0,0,2.889,7.14,2,2,6.875,29.05,3,4.99,0,0,1,2.24,0,0,5,20.95,0,0,3.722,18.14,0,0,0,0,0,0,1,1,4.667,24.58,0,0,0,0,1.79,1.060212766,0,0,2.471443406,1,4.225454546,1.663333333,0,2.24,0,4.19,0,4.873723804,0,5.26676666,0,0,1,0,0,167.08,7.956190476,1
422235606,0,0,33,33,0,0,0,0,0,0,0,0,1,4.24,0,0,2,1.77,0,0,0,0,0,0,0,0,0,0,0,0,3,5.08,0,0,0,0,0,0,0,0,0,0,1,7.64,0,0,0,0,0,0,4.24,0,0.885,0,0,0,0,0,0,1.693333333,0,0,0,0,0,7.64,0,18.73,0.891904762,1
423542828,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,11.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99199199,0,0,0,11.98,0.570476191,1
424072395,0,0,52,52,97,149.05,433,367.13,10,85.57,11,21.34,21.375,92.54,20,21.84,102.083,350.25,2,4.99,0,0,28,53.73,10,17.55,25,14.69,7,21.34,0.5,5,5.25,30.19,2.333,8.88,28.801,346.02,14,27.25,17.555,76.09,2.667,32.13,34,64.22,1.536597938,0.847875289,8.557,1.94,4.329356725,1.092,3.431031612,2.495,0,1.918928571,1.755,0.5876,3.048571429,10,5.750476191,4.33437767,3.806258037,12.01416618,1.946428571,12.04724409,1.888823529,1789.8,85.22857143,1
