CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_ns,paper_ns,pct_ns,needle_ns,quilt_ns,impulse_ns,other_ns,kids_ns,jewelry_ns,ribbon_ns,paint_ns,seasfloral_ns,celeb_ns,fabric_ns,fleece_ns,warm_ns,homedec_ns,public_ns,special_ns,foam_ns,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,sew_qty,paper_qty,pct_qty,needle_qty,quilt_qty,impulse_qty,other_qty,kids_qty,jewelry_qty,ribbon_qty,paint_qty,seasfloral_qty,celeb_qty,fabric_qty,fleece_qty,warm_qty,homedec_qty,public_qty,special_qty,foam_qty,bccomp_qty,products_bought,product_share
266389873,0,0,19,19,3.94,0,0,0,25.93,0,11.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,6.4825,0,3.823333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.142857143
351208244,0,0,11,11,89.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
390663615,0,0,16,16,0,0,0,0,0,0,7.16,0,0,3.94,0,0,0,0,0,10.49,0,0,0,7.79,0,0,0,0,0,0,0,6.73565381,0,0,1.97,0,0,0,0,0,0,4.196,0,0,7.79,0,0,0,0,0,0,0,1.063,0,0,2,0,0,0,0,0,2.5,0,0,0,1,0,4,0.19047619
430969436,8,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,30.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.031666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0.047619048
475302295,0,0,0,0,0,0,0,0,49.44,0,0,0,0,0,0,0,0,0,0,0,64.97,0,0,21.58,0,0,0,0,0,8.24,0,0,0,0,0,0,0,0,0,0,0,0,21.65666667,0,10.79,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,3,0.142857143
476606884,0,0,15,15,0,4.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
485566418,0,430,430,0,0,0,0,0,0,0.69,17.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,5.823333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.095238095
530755768,33,335,370,2,3.66,0,0,0,0,0,0,0,0,0,17.96,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,2.993333333,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0.095238095
539929141,37,421,462,4,0,0,3.36,0,0,0,2.99,0,0,0,20.37,0,0,0,0,0,0,0,0,0,0,0,0,3.36,0,0,0,2.99,0,0,0,2.54625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0.142857143
561628298,0,0,1,1,0,0,0,0,0,0,48.16,5.58,81.26,0,40.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,2.79,3.385833333,0,2.915714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,24,0,14,0,0,0,0,0,0,0,0,0,0,4,0.19047619
582561338,2,3,7,2,0,25.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39,0,0,0,0,0,5.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0.095238095
598262806,0,345,345,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,15.59,0,0,0,0,0,0,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0,7.795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0.095238095
622201648,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.580976864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.334,0,0,0,0,0,1,0.047619048
651862575,0,0,0,0,0,0,0,0,0,0,0,0,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.068888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
654162106,37,207,246,2,5.26,0,0,0,417.86,0,214.07,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0,5.934078419,0,4.212317985,0,0,0.95,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,70.417,0,50.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0.19047619
680748332,85,33,120,2,5.98,0,0,0,9.55,0,0,5.08,0,0,0,0,8.95,50.42,0,0,20.93,0,0,0,0,2.99,0,0,0,1.19375,0,0,2.54,0,0,0,0,1.79,6.3025,0,0,0,2.99,0,0,0,2,0,0,0,8,0,0,2,0,0,0,0,5,8,0,0,7,0,0,0,0,6,0.285714286
746597962,0,292,294,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.656666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0.047619048
784456352,0,190,193,3,12.57,0,0,0,0,3,8.17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19,0,0,0,0,1,2.723333333,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.19047619
787703610,18,94,115,3,60.22,0,0,46.92,54.23,3.51,18.72,0,0,0,0,0,7.49,0,16.97,0,0,14.39,17.98,5.99,0,5.474545455,0,0,5.865,3.19,1.755,9.36,0,0,0,0,0,7.49,0,3.992941177,7.192,0,0,14.39,5.99,0,11,0,0,8,17,2,2,0,0,0,0,0,1,0,4.25,0,0,1,2.5,1,0,10,0.476190476
790075154,0,456,479,23,0,0,0,0,0,0,427.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.088452381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
852704626,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.095238095
867436677,33,409,447,5,3.22,0,0,5.09,126.12,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,5.09,3.408648649,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.19047619
868346016,86,0,91,5,6.49,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,3.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.095238095
925530875,0,424,432,8,0,0,0,0,0,0,0,7.08,0,0,3.18,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,3.54,0,0,3.18,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0.142857143
958606956,0,314,323,9,0,0.5,0,0,0,1,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,0.5,0,0,0,1,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,1.49,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.19047619
960159648,0,148,155,7,0,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.095238095
999406812,24,11,44,9,0,1.6,0,3.19,0,0,0,30.05,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0.8,0,3.19,0,0,0,10.01666667,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0.19047619
999617889,66,270,341,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.93,0,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.193,0,0,0,0,2.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,2,0.095238095
1001695715,17,422,449,10,0,0,0,0,0,0,8.23,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.33883059,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.667,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.095238095
1011651328,0,308,310,2,1.39,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,17.49,0,0,1.39,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,17.49,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.142857143
1021642713,48,270,324,6,0,0,0,0,0,0,0,0,1.19,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19,0,0,0,0,4.797601199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.667,0,0,0,0,0,0,0,2,0.095238095
1025002948,2,33,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1,0.047619048
1046313126,0,197,201,4,0,0,0,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
1047699259,35,179,218,4,0,3.18,0,0,2.39,7.58,2.4,4.41,0,0,1.58,0,1.19,0,27.56,0,5.59,5.6,0,0,0,0,3.18,0,0,2.39,2.526666667,0.4,1.1025,0,0,0.79,0,1.19,0,5.512,0,0,2.959237692,0.8,0,0,0,1,0,0,1,3,6,4,0,0,2,0,1,0,5,0,1.889,7,0,0,0,10,0.476190476
1048279044,33,417,456,6,0,0,0,0,0,1.52,16.79,0,0,0,0,0,0,0,42.8,0,0,0,0,0,0,0,0,0,0,0,1.52,8.395,0,0,0,0,0,0,0,3.991792576,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,10.722,0,0,0,0,0,0,3,0.142857143
1052283718,27,0,27,0,0,31.83,22.98,0,0,2.99,16.44,0,0,8.94,0,0,0,0,0,0,0,0,0,0,0,0,0.6366,11.49,0,0,2.99,2.74,0,0,0.745,0,0,0,0,0,0,0,0,0,0,0,0,50,2,0,0,1,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0.238095238
1057552919,32,0,35,3,0,0,0,0,26.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.993333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
1059441863,0,38,39,1,0,0,0,0,0,0,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059499242,31,291,327,5,0,0,0,0,0,4.31,0,0,0,14.9,0,0,0,0,0,0,0,0,0,0,12.98,0,0,0,0,0,0.862,0,0,0,1.49,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,3,0.142857143
1059574184,0,0,5,5,0,5.99,0,0,0,0,0,0,0,0,11.47,0,0,0,0,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,0,0,3.823333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0.095238095
1067108975,4,0,4,0,4.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.29,0,0,2.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.306428571,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,2,0.095238095
1069984084,31,0,31,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,1.56,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,3.19,0,0,0,0,0,6.24,0,0,0,0,0,0,1.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0,0,0,0,0,0,1,3,0.142857143
1070429517,0,140,144,4,3.99,0,22.48,0,0,0,0,0,0,4.78,0,0,0,0,0,0,0,0,0,0,0,3.99,0,11.24,0,0,0,0,0,0,2.39,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0.142857143
1072448390,27,0,32,5,4.86,0,0,0,0,3.88,4.87,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,2.43,0,0,0,0,0.97,1.623333333,0,0,0,0,0,0,2.483660131,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0.306,0,0,0,0,0,0,0,4,0.19047619
1073104232,27,0,27,0,269.99,0,0,0,0,0,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269.99,0,0,0,0,0,35.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.095238095
1073210088,30,0,30,0,25.57,21.23,2.79,0,2.99,2.4,45.4,0,0,0,0,0,0,28.19,43.16,19.01,0,0,18.18,0,0,2.841111111,4.246,2.79,0,2.99,2.4,7.566666667,0,0,0,0,0,0,4.336923077,7.193333333,9.09,8.448888889,0,0,0,0,9,5,1,0,1,1,6,0,0,0,0,0,0,6.5,6,2.25,0,0,2,0,0,10,0.476190476
1074503903,0,0,7,7,0,0,0,0,0,0,14.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
1074942226,0,127,131,4,0,26.97,0,0,0,0,14.98,0,0,0,24.2,0,4.99,0,0,0,0,0,0,0,14.38,0,3.37125,0,0,0,0,7.49,0,0,0,4.84,0,4.99,0,0,0,0,0,0,0,4.793333333,0,8,0,0,0,0,2,0,0,0,5,0,1,0,0,0,0,0,0,0,3,5,0.238095238
1076475076,95,112,211,4,4.79,0,0,0,0,0,0,6.32,0,0,0,0,0,0,0,0,0,0,5.96,0,0,4.79,0,0,0,0,0,0,1.053333333,0,0,0,0,0,0,0,0.745,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0.142857143
1079258388,31,83,117,3,85.4,0,0,0,61.76,0,19.55,0,0,0,0,0,12.85,0,0,0,0,0,0,0,7.98,17.08,0,0,0,4.843921569,0,3.91,0,0,0,0,0,2.57,0,0,0,0,0,0,0,3.99,5,0,0,0,12.75,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,2,5,0.238095238
1079519235,20,0,20,0,6.99,0,0,0,0,17.49,133.26,0,0,0,0,0,2.39,0,57.41,0,0,0,0,0,0,6.99,0,0,0,0,1.59,9.871111111,0,0,0,0,0,2.39,0,6.043157895,0,0,0,0,0,0,1,0,0,0,0,11,13.5,0,0,0,0,0,1,0,9.5,0,0,0,0,0,0,5,0.238095238
1082143353,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,51.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,2.834444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0,2,0.095238095
1082150713,0,0,3,3,0,3.55E-15,0,0,0,0,14.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082719038,13,0,15,2,6.53,0,0,0,0,0,0,0,0,0,0,0,0,19.98,0,0,0,0,18.88,10.55,0,2.176666667,0,0,0,0,0,0,0,0,0,0,0,0,3.996,0,6.293333333,0,0,0,5.275,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,2,0,4,0.19047619
1083373561,22,0,24,2,39.36,0,0,92.47,55.87,8.7,109.17,0,11.98,32.04,8.43,0,0,0,0,0,0,23.82,0,15.03,52.15,1.968,0,0,3.852916667,4.4696,1.45,3.25880597,0,5.99,2.0025,2.1075,0,0,0,0,0,0,0,4.764,5.01,4.345833333,20,0,0,24,12.5,6,33.5,0,2,16,4,0,0,0,0,0,0,5,0,3,12,11,0.523809524
1083492882,9,32,42,1,0,0,0,0,0,0,0,0,0,0,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.047619048
1083656791,24,0,24,0,0,20.76,0,0,0,0,6.59,0,13.54,0,0,0,0,0,0,0,0,0,0,0,3.98,0,3.46,0,0,0,0,2.196666667,0,2.256666667,0,0,0,0,0,0,0,0,0,0,0,1.99,0,6,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,2,4,0.19047619
1083816163,0,0,2,2,0,0,0,17.14,0,12.95,43.44,0,9.86,0,20.95,34.38,0,0,0,0,0,0,0,0,2.49,0,0,0,1.224285714,0,4.316666667,6.205714286,0,2.465,0,6.983333333,1.91,0,0,0,0,0,0,0,0,2.49,0,0,0,14,0,3,7,0,4,0,3,18,0,0,0,0,0,0,0,0,1,7,0.333333333
1084448685,4,0,4,0,0,0,0,0,0,0,137.54,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1925,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0.095238095
1084492444,2,0,2,0,0,13.58,0,0,0,0,0,0,0,0,0,0,8.38,0,0,0,0,0,0,0,0,0,6.79,0,0,0,0,0,0,0,0,0,0,2.793333333,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0.095238095
1084595253,4,0,4,0,0,0,0,0,39.15,0,0,0,0,0,0,0,0,0,0,26.36,0,0,0,0,0,0,0,0,0,5.592857143,0,0,0,0,0,0,0,0,0,0,0,5.272,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0.095238095
1084640133,1,0,1,0,31.81,0,0,0,24.8,0,11.59,0,0,14.27,0,0,0,14.27,0,14.38,0.97,0,43.65,0,0,2.272142857,0,0,0,0.739063059,0,1.053636364,0,0,1.78375,0,0,0,4.892012341,0,5.523917995,7.19,1.744604317,0,0,0,14,0,0,0,33.556,0,11,0,0,8,0,0,0,2.917,0,2,0.556,0,7.902,0,0,8,0.380952381
1084657335,3,0,3,0,0,0,0,0,0,0,12.56,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78,0,0,0,0,0,0,1.304935065,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39,0,0,0,0,0,0,9.625,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.095238095
1084670965,3,0,3,0,4.89,40.35,0,0,0,7.89,68.89,0,0,22.47,7.99,72.85,0,84.21,0,0,83.42,0,75.98,0,0,4.89,8.07,0,0,0,2.63,6.262727273,0,0,7.49,7.99,4.856666667,0,5.129438996,0,10.13066667,0,4.413056129,0,0,0,1,5,0,0,0,3,11,0,0,3,1,15,0,16.417,0,0,18.903,0,7.5,0,0,10,0.476190476
1084802139,3,0,3,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59,0,0,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.39333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,2,0.095238095
1084830668,3,0,3,0,3.99,0,0,0,4.79,12.67,38.98,24.37,2.39,0,2.1,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,3.59339835,2.111666667,12.99333333,8.123333333,2.39,0,2.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.333,6,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0.333333333
1084842788,3,0,3,0,71.82,0,0,0,99.43,0,6.7,0,0,2.4,0,3.48,0,328.5,0,7.49,0,0,0,0,0,1.995,0,0,0,3.142640412,0,3.35,0,0,0.8,0,0.87,0,6.85531835,0,0,2.996,0,0,0,0,36,0,0,0,31.639,0,2,0,0,3,0,4,0,47.919,0,2.5,0,0,0,0,0,7,0.333333333
1084877933,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.257454546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.875,0,0,1,0.047619048
1084921905,2,0,2,0,0,0,0,0,0,0,46.32,0,0,0,0,0,0,0,0,0,23.99,0,0,0,7.99,0,0,0,0,0,0,5.79,0,0,0,0,0,0,0,0,0,0,7.996666667,0,0,7.99,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3,0.142857143
1084987559,2,0,2,0,0,0,0,0,0,0,16.04,0,0,0.25,0,0,0,0,0,0,0,0,2.58,0,0,0,0,0,0,0,0,3.208,0,0,0.750750751,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0.333,0,0,0,0,0,0,0,0,2,0,0,3,0.142857143
1085094454,2,0,2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,5.59,0,9.58,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,4.472,0,0,0,0,3.193333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.25,0,3,3,0.142857143
1085103347,2,0,2,0,0,0,0,0,0,1.99,0,0,0,0,0,0,18.39,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,0,0,0,0,9.195,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0.095238095
1090174614,2,0,3,1,13.19,0,0,0,0,1.32,0,0,0,0,0,0,0,0,123.01,0,0,0,0,0,0,13.19,0,0,0,0,1.32,0,0,0,0,0,0,0,0,6.474210526,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0.142857143
1090685809,7,10,17,0,0,0,0,0,0,3.9,80.79,16.28,18.69,0,10.71,0,0,0,0,0,0,0,5.54,0,0,0,0,0,0,0,0.975,5.049375,4.07,9.345,0,3.57,0,0,0,0,0.923333333,0,0,0,0,0,0,0,0,0,0,4,16,4,2,0,3,0,0,0,0,0,0,0,6,0,0,6,0.285714286
1091159754,0,0,1,1,26.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.926666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
1091242428,0,150,150,0,6.29,0,0,0,90.39,7.56,4.99,0,0,0,0,0,0,0,0,0,0,42.86,0,0,0,6.29,0,0,0,2.378684211,1.89,4.99,0,0,0,0,0,0,0,0,0,0,0,10.715,0,0,1,0,0,0,38,4,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0.238095238
1091346807,38,0,38,0,7.62,0,0,8.91,0,0,7.95,0,0,0,6,0,0,0,0,0,0,0,30.86,0,0,2.54,0,0,4.455,0,0,3.975,0,0,0,6,0,0,0,0,2.204285714,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,14,0,0,5,0.238095238
129543864,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.99,0,0,0,0,11.98,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.995,0,0,0,0,5.99,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,3,0.142857143
156081515,0,0,26,26,14.78,0,0,0,0,0,18.55,0,0,0,0,0,0,0,0,0,11.25,0,0,0,0,7.39,0,0,0,0,0,3.372727273,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,2,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,3,0.142857143
156707333,0,441,478,37,0,0,0,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
161670583,0,0,18,18,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.047619048
164853178,0,56,76,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.047619048
