,CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,avg,net_sales,sum,mean_price,Cluster
1527,1000976108,0.71875,0.881002088,0.867346939,0.296875,0,0,0,0,0,0,0,0,0.0162246,0.014304218,0,0,0.004264101,0.004738276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127031758,0,0.082830026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003453773,0.007696913,0.003453773,0.014114487,4
4334,481810455,0.90625,0,0.159863946,0.109375,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.005251589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005331741,0.011098142,0.025316456,0.032882761,0,0,0,0,0,0,0,0,0.068852459,0,0,0,0,0,0,0,0,0.3995331,0,0,0,0.03773501,0,0.003985122,0.013059598,0.003985122,0.029238513,4
4514,959244138,0.947916667,0.002087683,0.18877551,0.296875,0,0,0,0,0,0,0,0,0,0,0.011494253,0.005080612,0.017056406,0.011819366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046904315,0.051653724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.004391768,0.004250797,0.005347695,4
1259,920335650,0.979166667,0,0.159863946,0,0.015,0.017928828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008130081,0.002443602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005976276,0,0,0,0,0,0,0,0,0,0.023007669,0,0,0,0,0,0,0,0,0,0,0.004250797,0.00615753,0.004250797,0.006962004,4
1049,822788774,1,0,0.163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022741874,0.013122392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043011217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.004512504,0.004250797,0.003560765,4
1168,882295165,0.979166667,0,0.159863946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.007199547,0,0,0,0,0.010178117,0.016184595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031463906,0,0,0.16611074,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.003501341,0.004250797,0.006161993,4
3395,863847844,1,0,0.163265306,0,0.02,0.006600094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000888623,0.002112167,0,0,0,0,0.001650024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456228114,0,0,0,0,0,0.004383634,0.002394595,0.004383634,0.014678781,4
1360,949384218,0.8125,0,0.132653061,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008528203,0.004435553,0,0,0,0,0.030534351,0.047448814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038769054,0,0,0.162330442,0,0,0,0,0,0,0,0,0,0,0,0.004782147,0.00486465,0.004782147,0.00668581,4
1549,1005129984,0.53125,0.490605428,0.496598639,0.09375,0,0,0.002188184,0.000887538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032520325,0.024294366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019673224,0,0,0,0,0,0,0,0,0.057185729,0,0,0,0,0,0,0,0,0,0,0.005313496,0.003244777,0.005313496,0.003292904,4
1122,863859468,0.90625,0,0.147959184,0,0.015,0.031671881,0,0,0,0,0,0,0,0,0,0,0.011370937,0.078971268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010557294,0,0,0,0,0,0.517687662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005313496,0.040833883,0.005313496,0.053415049,4
4543,1003073960,0.625,0.354906054,0.421768707,0.28125,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.003527383,0,0,0,0,0,0,0,0,0.005376344,0.013812721,0.02173913,0.020513119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023123382,0,0,0,0,0.107821564,0.117705902,0,0,0,0,0,0,0,0,0.005313496,0.007108325,0.005313496,0.014657352,4
4466,881974646,0.989583333,0,0.161564626,0,0.01,0.004700067,0,0,0,0,0,0,0,0,0.011494253,0.033667525,0.005685469,0.007883965,0,0,0,0,0,0,0,0,0,0,0,0,0.001672241,0.005599221,0,0,0,0,0,0,0,0,0.007108988,0.027791674,0,0,0,0,0.002350034,0,0,0,0,0.310819262,0.10336497,0,0,0,0,0,0,0.176041422,0,0.750375188,0,0,0,0,0,0.005844846,0.016093087,0.005844846,0.050122145,4
1248,916327505,0.895833333,0,0.151360544,0.046875,0,0,0,0,0,0,0,0,0.00973476,0.010046742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0.079116615,0,0,0,0,0,0,0.01754386,0.003245373,0,0,0,0,0.148703843,0,0,0,0,0,0,0,0,0,0,0,0,0.403311847,0,0,0.023346304,0.005844846,0.022663132,0.005844846,0.035017167,4
1136,867911323,0.989583333,0,0.18877551,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021610223,0.027138994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118928885,0,0,0,0,0,0,0.006022317,0.013733707,0.006022317,0.007134136,4
1167,882163371,0.989583333,0,0.161564626,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.008738653,0.005685469,0.004198639,0,0,0,0,0,0,0.024390244,0.030704395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.027006143,0,0,0,0,0,0.080675422,0.055047455,0,0,0,0.096365455,0,0,0,0,0,0,0,0,0,0.388549194,0.006376196,0.009628687,0.006376196,0.020514579,4
521,557691607,0.927083333,0,0.161564626,0.09375,0,0,0,0,0,0,0.016,0.021131133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158732449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006376196,0.016103149,0.006376196,0.007859636,4
3464,921271961,0.989583333,0,0.161564626,0,0.005,0.00427149,0,0,0,0,0,0,0.014965571,0.010362111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01012709,0.027936223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427149,0,0,0,0.09976475,0,0,0,0,0,0,0,0,0.145033737,0,0,0,0,0,0,0,0.006731137,0.015016526,0.006731137,0.018774662,4
4467,882694912,0.989583333,0,0.161564626,0,0.01,0.009400134,0,0,0,0,0,0,0.00324492,0.003942107,0,0,0,0,0,0,0,0,0.030534351,0.068053299,0,0,0,0,0,0,0,0,0,0,0.003417401,0.006773494,0,0,0,0,0,0,0,0,0,0,0.004700067,0,0,0,0.175043761,0,0,0,0,0.232821881,0,0,0,0,0,0,0.35,0,0,0,0,0.006907545,0.012476041,0.006907545,0.027186103,4
4529,993665652,0.770833333,0,0.12585034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020842928,0.015254617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003417401,0.0061284,0,0,0,0,0,0,0.025316456,0.019714164,0,0,0,0,0,0,0,0,0.054555374,0,0,0,0,0,0,0,0,0,0.316666667,0,0,0.022623228,0,0.007083953,0.012838249,0.007083953,0.018573814,4
4431,736837659,0.75,0,0.12244898,0,0,0,0,0,0,0,0,0,0.00324492,0.004786845,0,0,0.005685469,0.011174434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018891395,0.053439645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212553138,0,0.146505608,0,0,0,0,0,0,0,0,0,0.499517607,0,0,0,0,0.00746865,0.026742999,0.00746865,0.034975877,4
1464,988743027,0.8125,0,0.170068027,0.34375,0.005,0.003271475,0,0,0,0,0,0,0,0,0.034482759,0.021812762,0.011370937,0.003132527,0.007874016,0.070189298,0,0,0,0,0,0,0,0,0.010869565,0.023215272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003271475,0,0,0,0,0.067125287,0.020534944,1,0,0,0,0,0.266422141,0,0,0,0,0,0,0,0,0.008501594,0.019554183,0.008501594,0.052191222,4
622,597307438,1,0,0.209183673,0.421875,0.02,0.056086516,0,0,0,0,0,0,0.0081123,0.004212423,0,0,0.005685469,0.005251589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009533361,0.014365446,0,0,0,0,0,0,0,0,0,0,0,0,0.014021629,0,0,0,0.074818705,0,0.068852459,0,0,0,0,0,0,0,0.142700643,0,0,0,0,0,0,0.009298618,0.030671946,0.009298618,0.032556179,4
3375,843464504,1,0,0.163265306,0,0.015,0.009814426,0.004376368,0.018924123,0,0,0,0,0.00648984,0.007872952,0,0,0.005685469,0.003145689,0,0,0.003424658,0.00389068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.007688444,0.003271475,0.209736579,0,0,0.174793698,0,0.04124245,0,0.280449719,0,0,0,0,0,0,0,0,0,0,0,0.110617009,0.009564293,0.017260201,0.009564293,0.034914784,4
3396,864112792,0.958333333,0,0.156462585,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.010228966,0.011370937,0.021032681,0,0,0.006849315,0.0061523,0,0,0,0,0,0,0,0,0.011705686,0.041889363,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.019279063,0,0,0,0,0,0.094434021,0.137877481,0,0.221736415,0,0,0,0,0.18814511,0,0,0,0,0,0,0.27737632,0.010095643,0.028453424,0.010095643,0.037192368,4
954,763334166,0.989583333,0.929018789,0.945578231,0.25,0,0,0,0,0,0,0,0,0,0,0.011494253,0.003387075,0.028427343,0.004303934,0.031496063,0.022704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031269543,0.011285591,0.080867028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010626993,0.005297287,0.010626993,0.004420063,4
1087,843426495,1,0,0.163265306,0,0.03,0.022428892,0,0,0,0,0,0,0,0,0,0,0.005685469,0.010490017,0,0,0,0,0,0,0,0,0,0,0.010869565,0.01740419,0,0,0,0,0,0,0,0,0,0,0,0,0.025316456,0.034819319,0,0,0.003738149,0,0,0,0,0,0.137532355,0,0,0,0,0,0.199733244,0,0,0,0,0,0,0.039957331,0,0.010626993,0.023463007,0.010626993,0.036524331,4
1276,926287749,0.979166667,0.88308977,0.908163265,0.265625,0,0,0.004376368,0.006242855,0,0,0,0,0,0,0,0,0.011370937,0.013951591,0,0,0,0,0,0,0.024390244,0.055105004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025316456,0.027847709,0.00877193,0.002279488,0,0.06918973,0,0,0,0,0.091458154,0,0,0,0.172946538,0,0,0,0,0,0,0,0,0.031956976,0.032795998,0.010626993,0.022275771,0.010626993,0.029059939,4
4446,817039662,1,0,0.163265306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034112811,0.014399094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015253378,0.019141142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031463906,0,0,0,0,0,0,0,0.118837819,0,0,0,0,0,0,0.010626993,0.015041679,0.010626993,0.009733472,4
1357,948637715,0.8125,0,0.132653061,0,0,0,0,0,0,0,0,0,0,0,0.022988506,0.013209592,0.014213671,0.039064454,0.007874016,0.023376927,0,0,0.010178117,0.011634709,0,0,0,0,0,0,0,0,0.003813344,0.014375036,0,0,0,0,0,0,0,0,0,0,0.026315789,0.045087509,0,0,0,0,0,0.06097561,0.204866264,0.33305544,0,0.119412942,0,0,0,0,0.356989759,0,0,0,0,0,0.21623124,0.011158342,0.033740649,0.011158342,0.059296561,4
408,508025517,0.895833333,0.158663883,0.31292517,0.34375,0,0,0,0,0,0,0,0,0,0,0.011494253,0.009416068,0.056382791,0.0655988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086929331,0.086724994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011601488,0.025269015,0.011601488,0.009165436,4
977,773210950,0.875,0.853862213,0.846938776,0.078125,0,0,0,0,0,0,0.016,0.010716,0,0,0,0,0,0,0.023622047,0.048187484,0,0,0,0,0.016260163,0.018557212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080496249,0,0,0,0.228845352,0,0,0.087362454,0,0,0,0,0,0,0,0,0,0,0.011689692,0.018839829,0.011689692,0.015571651,4
2955,356469668,0.885416667,0.354906054,0.482993197,0.453125,0.02,0.007242961,0,0,0,0,0,0,0,0,0,0,0.036955545,0.02957474,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0.000733588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00181074,0,0,0,0,0,0.059653547,0,0,0,0,0,0,0.011532125,0,0,0,0,0,0,0,0.012221041,0.013597879,0.012221041,0.007449282,4
3376,843517061,1,0,0.163265306,0,0,0,0.015317287,0.057659907,0,0,0,0,0,0,0,0,0.022741874,0.056819827,0,0,0,0,0,0,0,0,0,0,0,0,0.001672241,0.005090201,0,0,0,0,0.00019213,0.004730864,0,0,0,0,0,0,0,0,0,0.182584671,0,0,0,0,0.186238136,0,0,0,0,0,0,0.160037656,0,0,0,0.581119767,0,0,0,0.012309245,0.043298907,0.012309245,0.070304994,4
4192,946043031,0.927083333,0,0.151360544,0,0.005,0.005500079,0.002188184,0.013523678,0.051282051,0.036860044,0,0,0,0,0,0,0.005685469,0.019729655,0,0,0,0,0,0,0.040650407,0.11492014,0,0,0,0,0,0,0.003813344,0.004737337,0,0,0,0,0,0,0,0,0,0,0.00877193,0.019279063,0.005500079,0.299766589,0.034967832,0,0,0,0.258671268,0,0,0,0.216405468,0,0,0,0.117647059,0,0,0,0,0,0.27737632,0.012752391,0.04537154,0.012752391,0.078201117,4
27,999617889,0.6875,0.563674322,0.579931973,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071089879,0.022103644,0,0,0.01754386,0.016922304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05967984,0,0,0,0,0.121734297,0.012752391,0.007701943,0.012752391,0.004832926,4
1349,944641836,0.885416667,0,0.144557823,0,0,0,0,0,0.025641026,0.022822306,0.010666667,0.010780015,0.038939041,0.025567382,0,0,0.011370937,0.022691078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043301443,0.121465666,0.094606985,0,0.148748921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01381509,0.034595862,0.01381509,0.04229108,4
1252,917076713,0.979166667,0,0.159863946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022741874,0.009371257,0,0,0.010273973,0.008812519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0.026040258,0,0,0,0,0,0,0.030716135,0,0.211742661,0,0,0,0,0,0,0,0,0,0,0,0.062442097,0.01381509,0.011585614,0.01381509,0.008990605,4
738,646380709,0.979166667,0.457202505,0.56292517,0.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006849315,0.003232124,0.040712468,0.036204095,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.028755805,0,0,0,0,0.012658228,0.034838685,0.026315789,0.05783719,0,0,0,0,0,0,0,0,0.116489694,0.092895264,0,0,0,0,0,0,0,0.09772542,0,0.079959109,0.27737632,0.01381509,0.027391954,0.01381509,0.04376372,4
254,440349942,0.989583333,0.93736952,0.976190476,0.46875,0.005,0.014557351,0,0,0,0,0,0,0.01297968,0.018775694,0.034482759,0.012464436,0.017056406,0.031562183,0,0,0,0,0.040712468,0.069353266,0,0,0,0,0,0,0,0,0,0,0,0,0.002314815,0.011968868,0,0,0,0,0,0,0,0,0.014557351,0,0,0,0.208427107,0.038357307,0.137935001,0,0,0.177951968,0,0,0,0,0,0,0,0.122027117,0,0,0,0.01487779,0.03412801,0.01487779,0.050413815,4
4181,931700991,0.979166667,0.78914405,0.858843537,0.515625,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.017465812,0,0,0,0,0.020356234,0.018914527,0,0,0,0,0.097826087,0.046488654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07633017,0,0,0.09706471,0,0,0.059279019,0,0,0,0,0,0,0,0,0.01487779,0.015685604,0.01487779,0.010937458,4
1264,921317806,0.989583333,0,0.161564626,0,0.005,0.013343048,0,0,0,0,0.005333333,0.009269276,0.00648984,0.001903475,0.034482759,0.023032109,0,0,0,0,0,0,0.010178117,0.019304517,0,0,0,0,0.054347826,0.054188337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.006722559,0.013343048,0,0,0.208886324,0.042260565,0.070877632,0,0,0,0.198132088,0,0,0.124374792,0,0,0,0,0,0,0,0.0967204,0.01487779,0.025792203,0.01487779,0.039776759,4
2665,921304473,0.989583333,0,0.161564626,0,0.02,0.019657424,0,0,0,0,0,0,0,0,0,0,0.056541984,0.047198494,0,0,0,0,0,0,0,0,0,0,0,0,0.002090301,0.006542406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004914356,0,0,0,0,0,0.062223159,0,0,0,0,0,0,0.164556366,0,0,0,0,0,0,0,0.015483528,0.026657477,0.015483528,0.020054332,4
1263,921275368,0.989583333,0,0.161564626,0,0,0,0,0,0,0,0.005333333,0.003290337,0,0,0.034482759,0.074312424,0.022741874,0.011793043,0,0,0.006849315,0.002010329,0.010178117,0.00279493,0.008130081,0.007047491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.014411003,0,0,0,0.074148875,0,0.228684595,0.038654012,0,0.072454716,0.028685791,0.066355452,0,0,0,0,0,0,0,0,0,0.103668705,0.015940489,0.016369774,0.015940489,0.019874093,4
48,1076475076,0.989583333,0.233820459,0.358843537,0.0625,0.005,0.006842955,0,0,0,0,0,0,0,0,0,0,0,0,0.047244094,0.018490886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056871903,0.011042558,0,0,0,0,0.006842955,0,0,0,0,0,0,0.043907184,0,0,0,0,0,0,0,0.037268634,0,0,0,0,0,0.015940489,0.008084274,0.015940489,0.009412039,4
3397,864272018,0.989583333,0,0.161564626,0,0.005,0.006071515,0.013129103,0.017404778,0,0,0.002666667,0.003834459,0,0,0,0,0,0,0,0,0,0,0.040712468,0.044263893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021326964,0.008281919,0,0,0,0,0.006071515,0.064299211,0,0.172821696,0,0,0,0,0,0.113575717,0,0,0,0,0,0.074537269,0,0,0,0,0,0.015940489,0.016143394,0.015940489,0.021944361,4
2632,895231637,0.989583333,0.555323591,0.649659864,0.328125,0.02,0.003657195,0,0,0.025641026,0.007361467,0,0,0,0,0,0,0.011370937,0.001131922,0.015748031,0.00696334,0,0,0,0,0,0,0.021505376,0.012941418,0.02173913,0.027544527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000914299,0,0.013967132,0,0,0,0.00742019,0.049604002,0,0,0,0.025255051,0.158052684,0,0,0,0,0,0,0,0,0.015940489,0.011832117,0.015940489,0.01778954,4
2612,879499226,0.916666667,0,0.200680272,0.46875,0.04,0.12918756,0.002188184,0.004497864,0,0,0,0,0.01297968,0.012941375,0,0,0.015475845,0.012924964,0,0,0,0,0,0,0,0,0,0,0,0,0.004598662,0.012755446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016148445,0.0996999,0,0,0.143660915,0,0.062254382,0,0,0,0,0,0,0.145831105,0,0,0,0,0,0,0,0.016043571,0.061499842,0.016043571,0.042633116,4
2617,882391956,0.989583333,0,0.161564626,0,0.02,0.012885898,0,0,0,0,0,0,0.00405615,0.004922003,0.022988506,0.023641783,0.011370937,0.010239941,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0.008967737,0,0,0.017941357,0.034731899,0.001157407,0.019076064,0,0,0,0,0,0,0,0,0.003221475,0,0,0,0.174843711,0.109130707,0.067126833,0,0,0,0,0,0,0.140974347,0,0,0.34184127,0.388975328,0,0,0,0.016339001,0.032860283,0.016339001,0.062143201,4
1446,984759829,0.864583333,0.158663883,0.302721088,0.296875,0.005,0.001414306,0,0,0,0,0,0,0,0,0.022988506,0.00677415,0.011370937,0.002632376,0.031496063,0.012229732,0,0,0,0,0,0,0.005376344,0.005355953,0,0,0,0,0,0,0,0,0.006944444,0.047068826,0,0,0,0,0.022860759,0.020953561,0.00877193,0.019279063,0.001414306,0,0,0,0,0.031269543,0.017256255,0.043559817,0,0,0,0.041808362,0,0,0,0,0,0.159961473,0,0.026628475,0.27737632,0.016797024,0.023473068,0.016797024,0.034004496,4
