,CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,avg,net_sales,sum,mean_price,Cluster
1084,842488041,0,0.290187891,0.285714286,0.453125,0,0,0,0,0,0,0.002666667,0.001222674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055106751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001062699,0.00045779,0.001062699,0.00272861,2
283,450642640,0,0,0.047619048,0.4375,0.005,0.00248575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001062699,0.000372269,0.001062699,0.00248575,2
3002,417381837,0,0,0.05952381,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001672241,0.007635302,0,0,0,0,0,0,0,0,0.000888623,0.001852778,0.012658228,0.025543205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240056484,0,0.4002001,0,0,0,0.058624828,0,0.001726886,0.009201081,0.001726886,0.044843498,2
834,695433193,0,0,0.045918367,0.421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.046874255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393357343,0,0,0.002125399,0.009387215,0.002125399,0.014043058,2
3242,680985116,0,0,0.047619048,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014217976,0.004409612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059529765,0,0,0,0,0,0.002125399,0.000694231,0.002125399,0.001700024,2
4487,930909726,0.1875,0,0.078231293,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006834803,0.020101151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519333333,0,0,0,0,0.002125399,0.007334705,0.002125399,0.01112873,2
4338,504200668,0,0,0.083333333,0.765625,0,0,0,0,0,0,0,0,0,0,0.011494253,0.00406449,0.005685469,0.011174434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037523452,0.146505608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.004069805,0.002125399,0.0129859,2
1451,985412337,0,0.365344468,0.346938776,0.453125,0,0,0,0,0,0,0.002666667,0.009595749,0,0,0,0,0.005685469,0.007831317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.432487017,0,0,0.10267472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.01003114,0.002125399,0.029914713,2
1434,979055563,0,0.112734864,0.132653061,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.011648262,0,0,0,0,0,0,0.008130081,0.021213302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15271786,0,0,0,0.199733244,0,0,0,0,0,0,0,0,0,0,0.002125399,0.006962436,0.002125399,0.021200303,2
932,750198111,0,0,0.047619048,0.4375,0,0,0,0,0,0,0.005333333,0.006804724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153346797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.004844527,0.002125399,0.007592966,2
3120,542811260,0,0,0.045918367,0.421875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006849315,0.009947662,0,0,0,0,0,0,0,0,0.001672241,0.001931282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358525921,0,0,0,0,0.060720169,0,0,0,0,0,0,0,0.002656748,0.005921089,0.002656748,0.011885884,2
3038,458407814,0,0.427974948,0.401360544,0.484375,0.005,0.00427149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006130435,0.027427203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427149,0,0,0,0,0,0,0,0,0,0,0,0,0.235221098,0,0,0,0,0,0,0,0.003010627,0.010217274,0.003010627,0.018549614,2
3239,675624530,0,0,0.069727891,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006849315,0.007348099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.035692146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264834478,0,0,0,0,0,0,0,0,0,0.599039616,0,0,0.003188098,0.011293836,0.003188098,0.027443249,2
1547,1004694178,0,0.375782881,0.345238095,0.359375,0,0,0,0,0.076923077,0.031571735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019967332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.008537033,0.003188098,0.008557265,2
519,556261469,0,0,0.049319728,0.453125,0,0,0,0,0,0,0.005333333,0.022392216,0,0,0,0,0.005685469,0.010463693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504616272,0,0,0.13718723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.021093565,0.003188098,0.036343376,2
4419,707364238,0,0,0.06462585,0.59375,0,0,0,0,0,0,0.008,0.012514803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188016926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.009331878,0.003188098,0.009309657,2
407,504529017,0,0,0.040816327,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030534351,0.044068898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150767178,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.002907723,0.003188098,0.003228618,2
4473,890388903,0,0.283924843,0.280612245,0.453125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026315789,0.041610323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199555309,0.003188098,0.004914957,0.003188098,0.005128645,2
1196,893221077,0,0.252609603,0.25170068,0.421875,0,0,0,0,0,0,0,0,0,0,0.011494253,0.009416068,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0.005752971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086929331,0,0,0,0,0,0,0.033011004,0,0,0,0,0,0,0,0,0.003188098,0.001192267,0.003188098,0.003400049,2
1182,886496439,0,0,0.051020408,0.46875,0.01,0.005585794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010869565,0.010430892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002792897,0,0,0,0,0,0,0,0,0,0,0,0.119706569,0,0,0,0,0,0,0,0,0.003188098,0.00326993,0.003188098,0.007921542,2
122,333148955,0,0,0.06292517,0.578125,0,0,0,0,0.025641026,0.022822306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0.026117857,0,0,0,0,0,0,0,0,0,0,0.043301443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133140698,0,0,0,0.003188098,0.012058497,0.003188098,0.027114673,2
125,342714664,0,0,0.045918367,0.421875,0.005,0.012843041,0,0,0,0,0,0,0,0,0,0,0.011370937,0.002079577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012843041,0,0,0,0,0,0.013632442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.004814343,0.003188098,0.013971628,2
102,264841594,0,0,0.047619048,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.078418976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266503667,0,0,0,0.003188098,0.017592225,0.003188098,0.017128816,2
4297,308118819,0,0,0.045918367,0.421875,0,0,0.004376368,0.008243577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003417401,0.008502348,0,0,0,0,0,0,0,0,0,0,0,0.091363788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439333333,0,0,0,0,0.003188098,0.005568943,0.003188098,0.013328762,2
1176,884160037,0,0,0.039115646,0.359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032608696,0.012639103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04834945,0,0,0,0,0,0,0,0,0.003188098,0.001685272,0.003188098,0.002071458,2
634,600036420,0,0,0.054421769,0.5,0,0,0,0,0,0,0,0,0.01297968,0.005395055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004050926,0.038108526,0,0,0,0,0,0,0,0,0,0,0,0,0.059889972,0,0,0,0,0,0,0,0,0,0,0,0,0.222017591,0,0,0,0.003985122,0.010700218,0.003985122,0.017691069,2
769,663286045,0,0,0.045918367,0.421875,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.023678218,0,0,0,0,0,0,0,0,0.016129032,0.015299062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310440035,0,0,0,0,0.039807962,0,0,0,0,0,0,0,0,0,0.004250797,0.0115504,0.004250797,0.028543265,2
821,691465819,0,0.419624217,0.386054422,0.40625,0.005,0.00427149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0.022987033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427149,0,0,0,0,0,0,0,0,0,0,0.059811962,0,0,0,0,0,0,0,0,0,0.004250797,0.005513605,0.004250797,0.008542979,2
587,582485918,0,0,0.039115646,0.359375,0,0,0,0,0,0,0.010666667,0.005287584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059578765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.003652261,0.004250797,0.002950042,2
817,687730366,0,0,0.042517007,0.390625,0.005,0.010700153,0,0,0,0,0.002666667,0.009595749,0,0,0,0,0.011370937,0.009147505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010700153,0,0,0.432487017,0,0,0.059965487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.014302172,0.004250797,0.037079101,2
128,347798548,0,0,0.05952381,0.546875,0.01,0.008485836,0,0,0,0,0,0,0,0,0,0,0.011370937,0.002632376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004242918,0,0,0,0,0,0.017256255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.003491279,0.004250797,0.00567151,2
1435,981542582,0,0,0.051020408,0.46875,0.005,0.002342891,0,0,0,0,0,0,0,0,0,0,0.017056406,0.013780486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002342891,0,0,0,0,0,0.060224331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.005589065,0.004250797,0.007328676,2
100,264307141,0,0,0.066326531,0.609375,0.01,0.016257375,0,0,0,0,0.005333333,0.006132574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008128688,0,0,0.138199654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.010041201,0.004250797,0.014971642,2
1456,986570315,0,0.068893528,0.107142857,0.46875,0,0,0.006564551,0.041022324,0,0,0,0,0,0,0,0,0.005685469,0.000197428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303101034,0,0,0,0,0.002588438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.013291009,0.004250797,0.013200189,2
240,434930095,0,0.070981211,0.105442177,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.008423602,0,0,0.006849315,0.003622058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002314815,0.021779415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110440035,0,0.13054341,0,0,0,0,0,0,0,0,0.222049344,0,0,0,0.004250797,0.009845005,0.004250797,0.026400377,2
169,392213625,0,0,0.045918367,0.421875,0,0,0,0,0,0,0.005333333,0.006868739,0,0,0,0,0.005685469,0.009147505,0.007874016,0.043857339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154789383,0,0,0.119930975,0.624843685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.015932106,0.004250797,0.0390077,2
1139,868379629,0,0.175365344,0.212585034,0.640625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032520325,0.069270815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163054351,0,0,0,0,0,0,0,0,0,0,0.004250797,0.009336908,0.004250797,0.006985814,2
1021,795719616,0,0,0.047619048,0.4375,0,0,0,0,0,0,0,0,0.01297968,0.056541082,0,0,0.011370937,0.013082907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627656914,0,0.085763589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.029751334,0.004250797,0.042957757,2
447,525963419,0,0.348643006,0.345238095,0.5625,0,0,0,0,0,0,0.010666667,0.009576545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107905366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004250797,0.007022804,0.004250797,0.005342933,2
3050,474049574,0,0,0.066326531,0.609375,0.005,0.003671481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0.003240789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001777247,0.003001501,0,0,0.01754386,0.00193177,0.003671481,0,0,0,0,0,0,0,0.233603998,0,0,0,0,0,0,0.324162081,0,0,0,0,0.013896609,0.004516472,0.003737782,0.004516472,0.018628838,2
3455,916522139,0,0,0.049319728,0.453125,0.005,0.003842912,0,0,0,0,0,0,0.00648984,0.005620319,0,0,0,0,0,0,0,0,0,0,0.008130081,0.016963558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010663482,0.011098142,0,0,0,0,0.003842912,0,0,0,0.124781195,0,0,0,0,0,0.159719907,0,0,0,0,0.19976655,0,0,0,0,0,0.004782147,0.008783536,0.004782147,0.023519384,2
859,714616752,0,0.066805846,0.108843537,0.5,0,0,0,0,0,0,0,0,0.00648984,0.022515064,0,0,0.022741874,0.054121642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499874969,0,0.177394305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005313496,0.030239309,0.005313496,0.043243475,2
1170,883068223,0,0,0.073129252,0.671875,0.01,0.005257218,0,0,0,0,0,0,0,0,0.011494253,0.013480558,0.005685469,0.002092739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.005756674,0.002628609,0,0,0,0,0.124452783,0.027437446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082823791,0.005313496,0.003898763,0.005313496,0.00987157,2
1047,820752459,0,0,0.044217687,0.40625,0,0,0,0,0,0,0,0,0,0,0.022988506,0.027028858,0.011370937,0.020769443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.027006143,0,0,0,0,0,0.124765478,0.136151855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388549194,0.005313496,0.012958985,0.005313496,0.024107487,2
844,705421618,0,0,0.039115646,0.359375,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.005251589,0,0,0.006849315,0.004315275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.004945331,0,0,0,0,0,0,0.068852459,0,0.155527795,0,0,0,0,0,0,0,0,0,0,0,0.03557532,0.005313496,0.004653362,0.005313496,0.010171574,2
842,703921742,0,0,0.044217687,0.40625,0.015,0.02061458,0,0,0,0,0,0,0.01297968,0.015295376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006871527,0,0,0,0.169792448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005313496,0.013587818,0.005313496,0.016571665,2
209,418688271,0,0,0.05952381,0.546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040650407,0.025675532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04834945,0,0,0,0,0,0,0,0,0,0,0.005313496,0.003144164,0.005313496,0.002071458,2
204,415846344,0,0,0.040816327,0.375,0.005,0.005128645,0,0,0,0,0,0,0,0,0,0,0.017056406,0.011306053,0.007874016,0.010503526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128645,0,0,0,0,0,0.049410411,0.149645686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005313496,0.007430288,0.005313496,0.014347824,2
4882,988319869,0,0,0.047619048,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.010463693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009259259,0.074058732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13718723,0,0,0,0,0,0,0,0,0,0,0.18876417,0,0,0,0.005313496,0.020585468,0.005313496,0.023489621,2
233,430807289,0,0,0.040816327,0.375,0.005,0.107130102,0,0,0,0,0,0,0.029204281,0.0301177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107130102,0,0,0,0.148592704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005844846,0.050673857,0.005844846,0.115619112,2
3127,548658475,0,0.064718163,0.095238095,0.390625,0,0,0,0,0,0,0,0,0.01297968,0.010790111,0.022988506,0.00948381,0.005685469,0.021717099,0,0,0,0,0,0,0,0,0,0,0,0,0.002230769,0.00178157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119779945,0.043777361,0.284728214,0,0,0,0,0,0,0.04198889,0,0,0,0,0,0,0,0.006022317,0.013919841,0.006022317,0.033963497,2
149,375653045,0,0,0.052721088,0.484375,0.015,0.009328705,0,0,0,0,0,0,0,0,0,0,0.005685469,0.002619214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004243056,0.043558831,0,0,0,0,0,0,0,0,0.003109568,0,0,0,0,0,0.034339948,0,0,0,0,0,0,0,0,0,0,0.242279699,0,0,0,0.006198725,0.01383432,0.006198725,0.021524351,2
1190,888717972,0,0,0.042517007,0.390625,0,0,0,0,0,0,0,0,0,0,0.011494253,0.012803143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011574074,0.067692777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118198874,0,0,0,0,0,0,0,0,0,0,0,0.138030673,0,0,0,0.006376196,0.016067934,0.006376196,0.011571594,2
372,485088264,0,0.371607516,0.345238095,0.390625,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.016439186,0,0,0.017123288,0.011568057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21553063,0,0.166770768,0,0,0,0,0,0,0,0,0,0,0,0,0.006376196,0.012496164,0.006376196,0.021657452,2
1106,854193687,0,0,0.039115646,0.359375,0.005,0.00070001,0,0,0,0,0.008,0.007406459,0,0,0,0,0.011370937,0.004580334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00070001,0,0,0.111271398,0,0,0.030025884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006376196,0.007314582,0.006376196,0.008695362,2
