CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,Cluster
1009379817,45,0,56,11,2,32.18,0,0,3,44.97,0,0,10,19.95,0,0,7,32.68,0,0,0,0,0,0,1,3.99,0,0,0,0,13.305,136.03,2,9.58,0,0,0,0,0,0,0,0,0,0,0,0,16.09,0,14.99,0,1.995,0,4.668571429,0,0,0,3.99,0,0,10.22397595,4.79,0,0,0,0,0,0,5
1009586742,0,268,268,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3.99,0,0,0,0,0,0,0,0,0,0,3
1009887496,45,304,358,9,3,8.45,0,0,0,0,0,0,0,0,0,0,3,10.97,0,0,0,0,0,0,0,0,0,0,0,0,8.528,62.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.816666667,0,0,0,0,0,3.656666667,0,0,0,0,0,0,7.342870544,0,0,0,0,0,0,0,3
1009918994,0,305,323,18,9,28.67,17,115.47,0,0,1,1.99,0,0,1,3.74,9,70.28,0,0,0,0,0.75,1.12,1,7.99,0,0,0,0,1,3.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.185555556,6.792352941,0,1.99,0,3.74,7.808888889,0,0,1.493333333,7.99,0,0,3.14,0,0,0,0,0,0,0,3
1009964196,0,327,349,22,16,58.67,0,0,0,0,0,0,40.486,119.34,8,4.37,1.639,8.66,0,0,0,0,8.78,11.55,0,0,0,0,0,0,10,41.56,0.833,4.16,3.391,12.63,0,0,0,0,0,0,4.5,33.07,2,1.48,3.666875,0,0,0,2.94768562,0.54625,5.283709579,0,0,1.315489749,0,0,0,4.156,4.993997599,0,3.724565025,0,0,7.348888889,0.74,3
1009989532,0,325,338,13,0,0,0,0,0,0,0,0,0,0,0,0,3,26.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.993333333,0,0,0,0,0,0,0,5.99,0,0,0,0,0,0,3
1010023370,0,290,311,21,28,32.41,0,0,0,0,0,0,5.583,21.75,1,0.5,0.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.139,78.07,0,0,0,0,0,0,1,7.49,0,0,1.1575,0,0,0,3.89575497,0.5,7,0,0,0,0,0,0,0,0,0,7.008708143,0,0,7.49,0,3
1010031266,32,318,364,14,10,38.52,0,0,0,0,0,0,1,4.49,0,0,2,15.36,0,0,0,0,0,0,0,0,0,0,0,0,7.167,35.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.852,0,0,0,4.49,0,7.68,0,0,0,0,0,0,5.006278778,0,0,0,0,0,0,0,3
1010107215,0,98,98,0,1,2.39,0,0,0,0,0,0,1,4.79,0,0,1,3.14,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39,0,0,0,4.79,0,3.14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1010245049,0,306,306,0,1,0.38,2,1.6,0,0,13,6.37,1,2.69,1,4,31.75,110.59,21,36.2,0,0,21,14.07,8,20.32,43,44.85,0,0,0,0,0,0,0,0,0,0,6,6.03,0.972,4.86,0,0,25,22.42,0.38,0.8,0,0.49,2.69,4,3.483149606,1.723809524,0,0.67,2.54,1.043023256,0,0,0,5,0,0,1.005,0,0.8968,3
1010481214,0,303,311,8,0,0,0,0,0,0,0,0,0,0,9,7.56,0,0,48,138.55,0,0,0,0,5,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22.33,0,0,0,0,0,0.84,0,2.886458333,0,0,1.11,0,0,0,0,0,0,0,0,0,1.717692308,3
1010490397,0,0,5,5,3,4.48,1,27.99,1,6.99,0,0,4,9.94,4,11.27,11,64.51,6,44.44,0,0,0,0,19,102.61,0,0,0,0,1.25,6.74,3,28.97,0,0,5,11.45,0,0,1,17.49,0,0,10,16.42,1.493333333,27.99,6.99,0,2.485,2.8175,5.864545455,7.406666667,0,0,5.400526316,0,0,5.392,9.656666667,17.49,0,2.29,0,0,1.642,0
1010702999,0,118,118,0,5,10.29,11,66.29,0,0,0,0,0,0,0,0,3,12.93,0,0,0,0,0,0,0,0,0,0,0,0,1,8.1,3,15.37,3,8.77,1,20.99,0,0,0,0,0,0,2,1.98,2.058,6.026363636,0,0,0,0,4.31,0,0,0,0,0,0,8.1,5.123333333,0,2.923333333,20.99,0,0,0.99,0
1010778007,0,0,5,5,2,6.46,4,8.27,0,0,0,0,19,71.99,1,1.89,3,23.07,0,0,0,0,0,0,10,27.62,2,6.9,0,0,0,0,0,0,0,0,6.125,64.84,0,0,0,0,0,0,0,0,3.23,2.0675,0,0,3.788947368,1.89,7.69,0,0,0,2.762,3.45,0,0,0,0,0,10.58612245,0,0,0,0
1010790317,0,0,23,23,4,7.78,0,0,0,0,0,0,1,2.99,0,0,1.333,4.52,2,16.73,0,0,7,13.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.99,1.945,0,0,0,2.99,0,3.390847712,8.365,0,1.92,0,0,0,0,0,0,0,0,0,0,4.99,2
1010799979,0,341,341,0,0,0,0,0,0,0,1,1.99,0,0,5,6.57,1,3.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,3.59,1,1.99,0,0,0,1.99,0,1.314,3.99,0,0,0,0,0,0,0,0,0,0,0,1,3.59,1.99,3
1010936852,52,346,405,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47,0,0,0,0,3
1011142575,0,431,432,1,0,0,9,2.53,2,12.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281111111,6.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1011344809,0,0,5,5,2,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011641378,36,308,359,15,0,0,0,0,0,0,3,11.98,0,0,2,1.5,3,4.68,1,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.13,0,0,0,0,0,0,0,0,0,0,4,4.31,0,0,0,3.993333333,0,0.75,1.56,3.74,0,0,0,0,0,0,2.26,0,0,0,0,0,1.0775,3
1011651328,0,308,310,2,1,1.39,0,0,0,0,0,0,1,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17.49,0,0,0,0,1.39,0,0,0,3.74,0,0,0,0,0,0,0,0,0,0,17.49,0,0,0,0,0,3
1011922802,50,0,50,0,6,34.43,0,0,0,0,0,0,0,0,0,0,3,11.59,8,18.22,0,0,0,0,4,15.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.738333333,0,0,0,0,0,3.863333333,2.2775,0,0,3.915,0,0,0,0,0,0,0,0,0,0,5
1012085583,0,298,298,0,0,0,0,0,0,0,22,89,0,0,0,0,1,0,0,0,0,0,0,0,2,9.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.045454546,0,0,0,0,0,0,4.895,0,0,0,0,0,0,0,0,0,0,3
1012204556,0,324,324,0,1,1.99,0,0,0,0,29,110.93,0,0,0,0,2,0,1,0.99,1,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99,0,0,3.825172414,0,0,0,0.99,1.12,0,0,0,0,0,0,0,0,0,0,0,0,3
1012217236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,42.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.726666667,0,0
1012278709,0,306,306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.19,0,0,0,0,0,0,0,0,0,0,0,0,3.306,26.83,0,0,0,0,0,0,0,0,3.222,29.4,0,0,2,4.38,0,0,0,0,0,0,3.19,0,0,0,0,0,0,8.115547489,0,9.124767225,0,0,0,0,2.19,3
1012543722,0,262,269,7,1,2.39,1,3.42,0,0,8,26.26,0,0,2,2,13,90.96,5,27.6,0,0,0,0,2,13.38,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,3.49,2.39,3.42,0,3.2825,0,1,6.996923077,5.52,0,0,6.69,0,0,0,0,0,0,0,1,0,3.49,3
1012731947,0,74,92,18,5,16.21,15,25.87,19,203.4,0,0,12,36.44,1,1.29,3,5.17,0,0,0,0,1,0.5,0,0,0,0,0,0,1.375,1.77,0,0,19.209,69.47,0,0,0,0,3,3.99,0,0,0,0,3.242,1.724666667,10.70526316,0,3.036666667,1.29,1.723333333,0,0,0.5,0,0,0,1.287272727,0,1.33,3.616533916,0,0,0,0,0
1012747315,0,0,6,6,0,0,7,1.4,0,0,1,5.59,10,42.34,46,56.91,13.972,67.75,3,3.66,1,3.98,6,12,1,0.39,0,0,0,0,2,9.6,10.889,71.84,0,0,0,0,25,13.99,2.222,8.61,0,0,2,7.95,0,0.2,0,5.59,4.234,1.237173913,4.848983682,1.22,3.98,2,0.39,0,0,4.8,6.597483699,3.874887489,0,0,0.5596,0,3.975,0
1012942551,0,309,309,0,2,5.78,0,0,0,0,0,0,6,8.05,0,0,12,35.92,0,0,0,0,2,8.48,0,0,0,0,0,0,2.528,32.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,1.341666667,0,2.993333333,0,0,4.24,0,0,0,12.7136076,0,0,0,0,0,0,0,3
1013258072,0,286,286,0,2,30.98,0,0,0,0,0,0,0,0,0,0,1,14.99,0,0,0,0,1,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14.9,0,0,0,0,15.49,0,0,0,0,0,14.99,0,0,2.49,0,0,0,0,0,1.49,0,0,0,0,0,3
1013284896,0,78,78,0,1,1.99,8,11.96,0,0,0,0,4.07,8.77,7,4.88,5,3.15,0,0,0,0,2,3.98,2,7.96,0,0,0,0,0,0,0,0,0,0,0.375,3.28,1,10.17,0,0,0,0,0,0,1.99,1.495,0,0,2.154791155,0.697142857,0.63,0,0,1.99,3.98,0,0,0,0,0,0,8.746666667,10.17,0,0,0
1013435738,0,285,285,0,6,14.57,0,0,0,0,0,0,0,0,0,0,6,80.35,0,0,0,0,0,0,0,0,0,0,0,0,1.222,4.88,0,0,0,0,0,0,0,0,0,0,1,4.19,0,0,2.428333333,0,0,0,0,0,13.39166667,0,0,0,0,0,0,3.993453355,0,0,0,0,0,4.19,0,3
1013479132,0,79,89,10,0,0,0,0,0,0,0,0,0,0,0,0,41,85.96,0,0,0,0,6,5.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.8,0,0,0,0,0,0,2.096585366,0,0,0.915,0,0,0,0,0,0,0,0,0,0,0.08,0
1013782816,50,0,50,0,0,0,2,12.73,0,0,1,5.09,0,0,0,0,0,0,0,0,0,0,3,8.48,0,0,0,0,0,0,0,0,2,6.98,0,0,0,0,0,0,0,0,0,0,0,0,0,6.365,0,5.09,0,0,0,0,0,2.826666667,0,0,0,0,3.49,0,0,0,0,0,0,5
1013789167,43,0,43,0,2,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.917,35.05,0,0,0,0,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.923609938,0,0,0,0,0,5
1013805427,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,15.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.405714286,0,0,0,0,0,0,5
1013865231,43,0,43,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.375,79.11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.701052632,0,0,0,5
1013883770,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013889579,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1013890973,51,0,51,0,23,118.47,10,3.7,0,0,4,10.27,0,0,1,1.56,61.264,139.96,0,0,8,27.98,6,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19.43,5.150869565,0.37,0,2.5675,0,1.56,2.284539044,0,3.4975,1.375,0,0,0,0,0,0,0,0,0,0,2.775714286,5
1013916398,43,0,43,0,2,19.22,0,0,0,0,0,0,0,0,2,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.79,0,0,0,0,0,0,0,0,0,0,9.61,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,4.79,0,0,0,0,5
1013985989,49,0,49,0,5.375,26.51,0,0,0,0,1,3.67,0,0,0,0,2,5.24,0,0,0,0,0,0,0,0,0,0,0,0,2,16.3,0,0,4.097,18.47,0,0,0,0,0,0,2,4.07,0,0,4.932093023,0,0,3.67,0,0,2.62,0,0,0,0,0,0,8.15,0,0,4.508176715,0,0,2.035,0,5
1014037764,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59,0,0,0,0,0,5
1014060527,38,0,38,0,0,0,3,5.01,0,0,3,6.7,0,0,0,0,2,1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.79,0,0,0,0,0,0,0,1.67,0,2.233333333,0,0,0.955,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,5
1014076358,41,0,41,0,0,0,0,0,0,0,0,0,2,3.18,1,0.8,1,2.39,2,1.62,0,0,0,0,5,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8.14,0,0,0,0,1.59,0.8,2.39,0.81,0,0,1.11,0,0,0,0,0,0,0,0,0,1.356666667,5
1014114241,43,0,43,0,14,21.4,0,0,0,0,1,2.74,4.639,25.83,1,3.77,1,3.99,0,0,0,0,2,1.98,3,2.37,0,0,0,0,0,0,0,0,6.333,43.27,1,7.99,0,0,0.666,5.98,0,0,1,0.49,1.528571429,0,0,2.74,5.568010347,3.77,3.99,0,0,0.99,0.79,0,0,0,0,8.978978979,6.832464867,7.99,0,0,0.49,5
1014145575,49,0,49,0,1.5,2.03,0,0,0,0,0,0,0,0,0,0,3,28.07,0,0,2,7.48,2,3.49,1,11.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29.78,0,0,0,0,1.353333333,0,0,0,0,0,9.356666667,0,3.74,1.745,11.89,0,0,0,0,1.418095238,0,0,0,0,0,5
1014170706,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,79.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9925,0,5
