,CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,avg,net_sales,sum,mean_price,Cluster
1637,1017340561,0.375,0,0.06122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.026310594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344952545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001062699,0.009553227,0.001062699,0.028557551,5
3661,1052685847,0.291666667,0,0.047619048,0,0.005,0.003757197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00041806,0.000359308,0,0,0,0,0.000289352,0.002180122,0,0,0,0,0,0,0,0,0.003757197,0,0,0,0,0,0,0,0,0,0,0,0,0.045187103,0,0,0,0.177817293,0,0,0,0.001328374,0.0014438,0.001328374,0.017928828,5
1794,1050892403,0.302083333,0,0.049319728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002893519,0.019621095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160035563,0,0,0,0.001328374,0.00402453,0.001328374,0.010285861,5
1930,1063342578,0.1875,0,0.030612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005083188,0.005101747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095046386,0,0,0,0,0,0,0.001416578,0.002173246,0.001416578,0.005701507,5
1829,1053792279,0.28125,0,0.045918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003472222,0.054917264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373268134,0,0,0,0.001594049,0.012169171,0.001594049,0.023990819,5
1596,1014831000,0.416666667,0,0.068027211,0,0,0,0,0,0,0,0,0,0.00973476,0.007557583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111861299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001594049,0.002872508,0.001594049,0.006390567,5
1750,1048709834,0.34375,0,0.056122449,0,0,0,0,0,0,0,0,0,0.00324492,0.004392634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.006143028,0,0,0,0,0.195048762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088382435,0.001594049,0.002258767,0.001594049,0.013414477,5
1243,915077200,0.1875,0,0.039115646,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015267176,0.02918427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199688681,0,0,0,0,0,0,0,0,0,0,0,0.001594049,0.001755701,0.001594049,0.004276252,5
1844,1054588551,0.260416667,0,0.042517007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010178117,0.018134547,0,0,0,0,0,0,0,0,0,0,0,0,0.001543981,0.008131854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186124083,0,0,0,0,0,0,0,0.12429882,0,0,0,0.00177152,0.002776925,0.00177152,0.011974748,5
1917,1062807886,0.197916667,0,0.032312925,0,0,0,0,0,0,0,0,0,0.011532446,0.008098215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101178924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001888417,0.00311398,0.001888417,0.00578029,5
1900,1061856496,0.229166667,0,0.037414966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003951401,0.005488503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002893519,0.027229719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103537532,0,0,0,0,0,0,0,0,0,0,0.222093799,0,0,0,0.00206695,0.007878017,0.00206695,0.022846041,5
1174,884037771,0.291666667,0.4217119,0.406462585,0.140625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.035544566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25569761,0.002125399,0.004125143,0.002125399,0.006571522,5
1826,1053436372,0.28125,0,0.045918367,0,0,0,0.004376368,0.015614658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173057686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.004718761,0.002125399,0.007414392,5
1783,1050409760,0.3125,0,0.051020408,0,0.005,0.014843069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.012324692,0.014843069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177320734,0.002125399,0.006328573,0.002125399,0.019400277,5
44,1073104232,0.28125,0,0.045918367,0,0.005,0.38570551,0,0,0,0,0,0,0,0,0,0,0.005685469,0.047369599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38570551,0,0,0,0,0,0.621052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.153425126,0.002125399,0.43712053,5
4539,997036678,0.520833333,0,0.085034014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006834803,0.017314342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447333333,0,0,0,0,0.002125399,0.006248082,0.002125399,0.009585851,5
1797,1051329637,0.302083333,0,0.049319728,0,0.01,0.011628738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005814369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.003591893,0.002125399,0.005814369,5
1929,1063314304,0.1875,0,0.030612245,0,0,0,0,0,0,0,0.005333333,0.003136703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070686671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.001961958,0.002125399,0.00350005,5
1347,944270479,0.1875,0,0.030612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.005251589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.019050117,0,0,0,0,0,0,0,0,0,0,0,0,0.068852459,0,0,0,0,0,0,0,0,0,0,0,0.319727891,0,0,0.002125399,0.005523667,0.002125399,0.01711453,5
1806,1051837449,0.28125,0,0.045918367,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.010228966,0.005685469,0.01009516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094434021,0.132355479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.004115081,0.002125399,0.013114473,5
1798,1051414314,0.302083333,0,0.049319728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.018953104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124245039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.006741087,0.002125399,0.010285861,5
1509,996583084,0.5,0,0.081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.024507417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160655738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.008864026,0.002125399,0.01330019,5
1546,1004653927,0.291666667,0,0.056122449,0.078125,0.01,0.008971557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004485778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.002656189,0.002125399,0.004485778,5
2021,1075794550,0.229166667,0,0.045918367,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.007883965,0.007874016,0.007021856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10336497,0.100041684,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.003717659,0.002125399,0.011985886,5
1865,1060017256,0.260416667,0,0.042517007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.042723456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280069025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.015826462,0.002125399,0.023186046,5
1309,934606567,0.1875,0,0.039115646,0.078125,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.044987299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294909405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.016691736,0.002125399,0.024414634,5
4589,1052389812,0.28125,0,0.045918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.012609079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082657463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.004316308,0.002125399,0.006842955,5
4582,1050808110,0.260416667,0,0.042517007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.006291378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04124245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.00190159,0.002125399,0.003414334,5
1607,1015657586,0.177083333,0,0.028911565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462963,0.034838344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177595021,0,0,0,0.002125399,0.007535932,0.002125399,0.011414449,5
3584,1014763088,0.416666667,0,0.068027211,0,0.005,0.005700081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0.01077925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005700081,0,0,0,0,0,0,0,0,0,0,0,0,0.169451636,0,0,0,0,0,0,0,0.002125399,0.005126244,0.002125399,0.015985943,5
1624,1016514323,0.416666667,0,0.068027211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.066639645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559223689,0,0,0.002125399,0.013557634,0.002125399,0.019964571,5
4601,1054677198,0.260416667,0,0.042517007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006834803,0.009070031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234333333,0,0,0,0,0.002125399,0.003033489,0.002125399,0.0050215,5
1846,1055292450,0.333333333,0.002087683,0.066326531,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.014451742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002125399,0.005020601,0.002125399,0.007842969,5
1593,1014649048,0.416666667,0,0.068027211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.050303288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361867704,0.002125399,0.006046856,0.002125399,0.009300133,5
1801,1051507448,0.291666667,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004631944,0.05232292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266592643,0,0,0,0.002126461,0.011570522,0.002126461,0.017134535,5
41,1069984084,0.322916667,0,0.052721088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007874016,0.009333216,0,0,0,0,0,0,0,0,0,0,0.00083612,0.002335504,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.006143028,0,0,0,0,0,0,0,0.132972072,0,0,0,0,0,0.146858084,0,0,0,0,0,0,0.088382435,0.002391073,0.002686373,0.002391073,0.015743082,5
1925,1063190829,0.1875,0,0.030612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009533361,0.009570571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095070255,0,0,0,0,0,0,0.002656748,0.004517534,0.002656748,0.005702939,5
3582,1014406506,0.479166667,0,0.078231293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008361204,0.030511266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191856908,0,0,0,0,0,0,0,0.002656748,0.009749423,0.002656748,0.011645881,5
1790,1050728334,0.3125,0,0.051020408,0,0,0,0,0,0,0,0,0,0.00648984,0.018021062,0,0,0.002842734,0.007541756,0,0,0,0,0.010178117,0.009684758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400100025,0,0.197756687,0,0,0.0993996,0,0,0,0,0,0,0,0,0,0,0,0.002656748,0.011178131,0.002656748,0.041357734,5
3697,1062634140,0.208333333,0,0.034013605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.007883965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003554494,0.011116669,0,0,0.00877193,0.032801453,0,0,0,0,0,0,0.10336497,0,0,0,0,0,0,0,0,0.60030015,0,0,0,0,0.471928849,0.002656748,0.009799729,0.002656748,0.037829112,5
625,597630151,0.427083333,0.162839248,0.209183673,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.003553418,0.002711347,0,0,0.006849315,0.005181796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056876618,0,0.186758276,0,0,0,0,0,0,0,0,0,0,0,0,0.002789586,0.003541586,0.002789586,0.008980128,5
1823,1053225098,0.28125,0,0.045918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010143496,0.015286062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142712103,0,0,0,0,0,0,0.00282678,0.007515809,0.00282678,0.00856081,5
3701,1063292377,0.1875,0,0.030612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685469,0.01338563,0,0,0,0,0,0,0,0,0,0,0,0,0.003344482,0.009566584,0.003390063,0.006386774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175496117,0,0,0,0,0,0,0.150388327,0.17841304,0,0,0,0,0,0,0.003070138,0.011178131,0.003070138,0.034359867,5
1878,1060734975,0.25,0,0.040816327,0,0,0,0,0,0,0,0,0,0.01297968,0.007197162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023809524,0.007605741,0,0,0,0,0,0,0,0,0,0,0.079894974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12765106,0,0,0.003188098,0.004316308,0.003188098,0.009121559,5
1805,1051834875,0.28125,0,0.045918367,0,0.005,0.001128588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010178117,0.006434839,0,0,0,0,0,0,0,0,0.003813344,0.007815647,0,0,0,0,0,0,0,0,0,0,0,0,0.001128588,0,0,0,0,0,0,0,0,0.066044029,0,0,0,0,0.194093832,0,0,0,0,0,0,0.003188098,0.004492381,0.003188098,0.014185917,5
1615,1016050633,0.416666667,0,0.068027211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017056406,0.031562183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137935001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.011560461,0.003188098,0.011419211,5
1810,1052132022,0.28125,0,0.045918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011370937,0.004198639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.015415524,0,0,0,0,0,0,0.027523727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221789883,0.003188098,0.003108949,0.003188098,0.007978685,5
1811,1052306832,0.28125,0,0.045918367,0,0,0,0,0,0,0,0.008,0.007662516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115118292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.005518636,0.003188098,0.005700081,5
1630,1016674531,0.40625,0,0.066326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032608696,0.032164337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123041014,0,0,0,0,0,0,0,0,0.003188098,0.005065877,0.003188098,0.005271504,5
1667,1019325123,0.34375,0,0.056122449,0,0.005,0.001500021,0,0,0,0,0,0,0.01297968,0.01619643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001500021,0,0,0,0.179794949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.007259245,0.003188098,0.011771597,5
1923,1063029845,0.1875,0,0.030612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008528203,0.011832528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005720017,0.00344272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103422491,0,0,0,0,0,0,0,0.056997698,0,0,0,0,0,0,0.003188098,0.005825506,0.003188098,0.011981124,5
3698,1062748874,0.197916667,0,0.032312925,0,0,0,0,0,0,0,0.002666667,0.001273885,0,0,0,0,0.005685469,0.003777459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877193,0.009620214,0,0,0,0.057414887,0,0,0.049525453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138410228,0.003188098,0.00319447,0.003188098,0.01050015,5
1815,1052954037,0.28125,0,0.045918367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030534351,0.011894703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040693796,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.000417545,0.003188098,0.000871441,5
1629,1016633610,0.416666667,0,0.068027211,0,0,0,0,0,0,0,0,0,0,0,0.011494253,0.027028858,0,0,0.015748031,0.08189239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249530957,0,0.58336807,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003188098,0.015584991,0.003188098,0.025693224,5
